 024 | عِشْقْ یَعْنی سِتایِشِ ویژِگی‌هایی اَزْ مَعْشوقْ  | ˈeːʃq1 jˈaʔni sˌetɑjˈeʃe viʒˈeɡihˈɑiː az mˈaʔʃuq1
 025 | کِ نَویدِ جُبْرانِ ضَعْف‌ها وَ کَمْبودْهایِ ما را می‌دَهَدْ  | kˈeː navˈide dʒobrˈɑne zˈaʔfhɑ vˈa kambuːdhˈɑje mɑ rɑ midˈahad
 026 | عِشْقْ  | ˈeːʃq1
 027 | کاوُشی اَسْتْ بَرایِ کامِلْ شُدَنْ  | kˈɑvoʃˌi ˈast bˌarɑjˈe kˈɑmel ʃˈodan
 028 | رَبیعْ  | rˈabiʔ
 029 | عاشِقِ خونْسَرْدیِ او شُدِ  | ˈɑʃeq1ˌe xˌunsardˈie ˈuː ʃˈodeː
 030 | این‌کِ اَزْ نَظَرَشْ هَمِ‌چیزْ روبَه‌راهْ می‌شَوَدْ  | iːnkˈeː az nˈazarˌaʃ hˈameːtʃˈiz rˈubahrˈɑh miʃavˈad
 031 | این‌کِ بِ سُتوهْ نِمی‌آیَدْ تَسْلیمْ نِمی‌شَوَدْ  | iːnkˈeː beː sˈotuːh nˌemiˈɑjad tˈaslim nˌemiʃavˈad
 032 | این‌ها مَحاسِنِ دوسْتِ اِسْکاتْلَنْدیِ جَدیدَشْ اَسْتْ  | iːnhɑ mˌahɑsˈene dˈuːste ˌeskɑtlandˈie dʒadˈidaʃ ˈast
 033 | کِ عَجیبْ وَ غَریبْ هَمْ هَسْتْ  | kˈeː ˈaːdʒib vˈa q1ˈarib hˈam hˈast
 034 | وَ لَهْجِ‌ای دارَدْ کِ سَخْتْ می‌شَوَدْ حَرْفَشْ را فَهْمیدْ  | vˈa lˈahdʒeːiː dˈɑrad kˈeː sˈaxt miʃavˈad hˈarfaʃ rɑ fˈahmid
 035 | وَ رَبیعْ مَجْبورْ اَسْتْ سِ بارْ اَزْ او بِپُرْسَدْ  | vˈa rˈabiʔ mˈadʒbur ˈast sˈeː bˈɑr az ˈuː bepˈorsad
 036 | دَقیقَنْ مَنْظورَشْ اَزْ واژِ‌یِ موَقَّتی چیسْتْ  | daq1ˈiq1an manzˈuraʃ az vˈɑʒeːjˈe mˌovaq1q1ˈati tʃˈist
 037 | عِشْقِ رَبیعْ واکُنِشی مَنْطِقی اَسْتْ بِ اِکْتِشافِ نُقاطِ قوَّتْ تَکْمیلِ کُنَنْدِ  | ˈeːʃq1e rˈabiʔ vˌɑkonˈeʃi mantˈeq1i ˈast beː ˌekteʃˈɑfe noq1ˈɑte q1ˈovvat takmˈile konˈandeː
 038 | وَ ویژِگی‌هایِ دیگَری کِ او آرِزویِ‌شانْ را دارَدْ  | vˈa viʒˈeɡihɑjˈe dˈiɡarˌi kˈeː ˈuː ˈɑrezˌujeʃˈɑn rɑ dˈɑrad
 039 | عِشْقِ او اَزْ حِسِ ناکامِلْ بودَنِ سَرْ چِشْمِ می‌گیرَدْ  | ˈeːʃq1e ˈuː az hˈese nɑkˈɑmel buːdˈane sˈar tʃˈeʃmeː miɡˈirad
 040 | وَ اَزْ مِیْلْ بِ کامِلْ شُدَنْ  | vˈa az mˈeːjl beː kˈɑmel ʃˈodan
 041 | اَمّا تَنْها او نیسْتْ  | ˈammˌɑ tˈanhɑ ˈuː nˈist
 042 | کِرِسْتِنْ هَمْ گَرْچِ بِ اِشْکالِ دیگَرْ بِ دُنْبالِ جُبْرانِ نُقْصان‌هایَشْ اَسْتْ  | kerˈesten hˈam ɡˌartʃe beː eːʃkˈɑle dˈiɡar beː donbˈɑle dʒobrˈɑne nˈoq1sɑnhˌɑjaʃ ˈast
 043 | او قَبْلْ اَزْ رَفْتَنْ بِ دانِشْگاهْ هَرْگِزْ پایَشْ را اَزْ اِسْکاتْلَنْدْ بیرونْ نَگُذاشْتْ بودْ  | ˈuː q1ˈabl az rˈaftan beː dˈɑneʃɡˈɑh hˈarɡez pˈɑjaʃ rɑ az eskˈɑtland bˈiruːn nˈaɡˈozɑʃt bˈuːd
 044 | خویشاوَنْدانَشْ هَمِ‌یِ اَهْلِ یِکْ مَنْطَقِ‌یِ کوچَکِ روسْتایی هَسْتَنْدْ  | xˌiʃɑvandˈɑnaʃ hˈameːjˈe ˈaːhle jˈek mantˈaq1eːjˈe kuːtʃˈake ruːstˈɑiː hˈastand
 045 | آن‌جا مَرْدُمِ دِلْ وَ دَماغْ نَدارَنْدْ  | ɑndʒɑ mˈardomˌe dˈel vˈa damˈɑq1 nˈadˈɑrand
 046 | رَنْگ‌ها هَمِ خاکِسْتَری اَسْتْ حالْ وَ هَوا دِهاتی اَسْتْ  | rˈanɡhɑ hˈameː xˈɑkestˌari ˈast hˈɑl vˈa hˈavɑ dehˈɑti ˈast
 047 | اَرْزِش‌ها اَهَمّیَتی نَدارَنْدْ  | ˈarzeʃhɑ ˌahammiːjˈati nˈadˈɑrand
 048 | کِرِسْتِنْ دَرْ واکُنِشْ بِ اینْ وَضْعیَتْ شَدیدَنْ جَذْبِ ویژِگی‌هایی می‌شَوَدْ کِ بِ جُنوبْ نِسْبَتْ می‌دَهَدْ  | kerˈesten dˈar vɑkˈoneʃ beː iːn vazʔˈiːjat ʃadˈidan dʒˈazbe viʒˈeɡihˈɑiː miʃavˈad kˈeː beː dʒˈonuːb nˈesbat midˈahad
 049 | او نورْ می‌خواهَدْ اُمیدِ مَرْدُمانی کِ با تَمامِ وُجودِشانْ با شورْ وَ شوْقْ زِنْدِگی می‌کُنَنْدْ  | ˈuː nˈur mixˈɑhad omˈide mˌardomˈɑni kˈeː bɑ tamˈɑme vˌodʒuːdˈeʃɑn bɑ ʃˈuːr vˈa ʃˈoːq1 zˈendeɡˌi mikˈonand
 050 | او خوْرْشیدْ را می‌سَتایِدْ وَ دَرْ عِیْنِ حالْ  | ˈuː xˈorʃid rɑ misatˈɑjed vˈa dˈar ˈejne hˈɑl
 051 | اَزْ رَنْگِ پَریدَگیِ خوْدَشْ  | az rˈanɡe paridaɡˈie xˈodaʃ
 052 | وَ رَنْجی کِ زیرِ اَشَعِ‌یِ آفْتابْ می‌کِشَدْ مُتِنَفِّرْ اَسْتْ  | vˈa rˈandʒi kˈeː zˈire aʃˈaʔeːjˈe ˈɑftˈɑb mikˈeʃad mˌotenˈaffer ˈast
 053 | پوْسْتِری اَزْ مَحَلِ‌یِ قَدیمیِ شَهْرِ فاسِ مَراکِشْ  | postˈeri az mahˈaleːjˈe q1ˌadimˈie ʃˈahre fˈɑse marˈɑkeʃ
 054 | بَرْ دیوارِ خانِ‌اَشْ آویزانْ اَسْتْ  | bar divˈɑre xˈɑneːaʃ ˈɑvizˌɑn ˈast
 055 | آن‌چِ اَزْ گُذَشْتِ‌یِ رَبیعْ دَرْیافْتِ  | ɑntʃeː az ɡozˈaʃteːjˈe rˈabiʔ darjˈɑfteː
 056 | او را بِ هَیَجانْ آوَرْدِ  | ˈuː rɑ beː hajˈadʒɑn ɑvˈardeː
 057 | وَ بَرایَشْ خِیْلی جَذّابْ اَسْتْ کِ او پِسَرِ یِکْ مَرْدِ لُبْنانیِ مُهَنْدِسْ عُمْرانْ  | vˈa barˈɑjaʃ xˈejli dʒˈazzɑb ˈast kˈeː ˈuː pesˈare jˈek mˈarde lˌobnɑnˈie mohˈandes ˈomrɑn
 058 | وَ یِکْ مادَرِ آلْمانیِ مِهْمانْدارِ هَواپِیْماسْتْ رَبیعْ  | vˈa jˈek mɑdˈare ˌɑlmɑnˈie mˌehmɑndˈɑre hˈavɑpˌejmɑst rˈabiʔ
 059 | بَرایِ کِرِسْتِنْ  | bˌarɑjˈe kerˈesten
 060 | داسْتان‌هایی را اَزْ دوْرانِ کودَکی‌اَشْ کِ دَرْ بِیْروتْ وَ آتِنْ وَ بارْسِلوْناِ گُذَشْتِ تَعْریفْ می‌کُنَدْ  | dˈɑstɑnhˈɑiː rɑ az doːrˈɑne kuːdˈakiaʃ kˈeː dˈar bˈejrut vˈa ˈɑten vˈa bˌɑrselonˈɑe ɡozˈaʃteː tˈaʔrif mikˈonad
 061 | دوْرانی کِ هَمْ لَحَظاتِ شادْ وَ زیبا داشْتِ  | doːrˈɑni kˈeː hˈam lˌahazˈɑte ʃˈɑd vˈa zibˈɑ dˈɑʃteː
 062 | وَ هَمْ گاهی دَرْ خَطَرْ بودِ_اَسْتْ  | vˈa hˈam ɡˈɑhi dˈar xˈatar bˈuːdeː ˈast
 063 | رَبیعْ بِ زَبان‌هایِ عَرَبیِ فَرانْسَویِ آلْمانی وَ اِسْپانیایی صُحْبَتْ می‌کُنَدْ  | rˈabiʔ beː zabˈɑnhɑjˈe ˌarabˈie fˌarɑnsavˈie ɑlmˈɑni vˈa ˌespɑnijˈɑiː sˈohbat mikˈonad
 064 | حَرْف‌هایِ عاشِقانِ‌اَشْ کِ بازیِ گوشانِ بَیان‌شانْ می‌کُنَدْ  | hˈarfhɑjˈe ˈɑʃeq1ˌɑneːaʃ kˈeː bɑzˈie ɡuːʃˈɑneː bˈajɑnʃˈɑn mikˈonad
 065 | رَنْگْ وَ بویِ هَمِ‌یِ اینْ زَبان‌ها را دارَدْ  | rˈanɡ vˈa bˈuːje hˈameːjˈe iːn zabˈɑnhɑ rɑ dˈɑrad
 066 | رَنْگِ پوسْتِ رَبیعْ زِیْتونی اَسْتْ وَ پوسْتِ کِرِسْتِنِ سُرْخْ وَ سِفیدْ  | rˈanɡe pˈuːste rˈabiʔ zejtˈuni ˈast vˈa pˈuːste kˌerestˈene sˈorx vˈa sˈefid
 067 | وَقْتی می‌نِشینَدْ پاهایِ دِرازَشْ را رویِ هَمْ می‌اَنْدازَدْ  | vˈaq1ti mineʃˈinad pˈɑhˈɑje derˈɑzaʃ rɑ rujˈe hˈam miandˈɑzad
 068 | وَ دَسْتانَشْ کِ بِ طَرْزِ عَجیبی ظَریفْنَدِ خوبْ می‌دانَنْدْ چِ‌طوْرْ بَرایِ کِرِسْتِنْ  | vˈa dastˈɑnaʃ kˈeː beː tˈarze aːdʒˈibi zˌarifnˈade xˈuːb midˈɑnand tʃeːtˈor bˌarɑjˈe kerˈesten
 069 | تُرْشیِ مَکْتوسِ سالادْ تَبْوُّلِ وَ سالادِ کارْتوفَلْ دُرُسْتْ کُنَنْدْ  | tˈorʃiˌe maktˈuːse sˈɑlˈɑd tabvvˈoleː vˈa sˈɑlˈɑde kˈɑrtuːfˌal dˈorost kˈonand
 070 | او اَزْ سَراسَرِ دُنْیایِ خوْدْ بِ کِرِسْتِنْ  | ˈuː az sˌarɑsˈare donjˈɑje xod beː kerˈesten
 071 | می‌خوْرانْدْ کِرِسْتِنْ نیزْ دَرْ جَسْت‌وَجویِ عِشْقْ اَسْتْ  | mixorˈɑnd kerˈesten nˈiz dˈar dʒˈastvˌadʒuːjˈe ˈeːʃq1 ˈast
 072 | تا خوْدْ را بِ تَعادُلْ بِرِسانَدْ وَ تَکْمیلْ کُنَدْ  | tɑː xod rɑ beː taʔˈɑdol bˌeresˈɑnad vˈa tˈakmil kˈonad
 073 | عِشْقْ بِ هَمانْ اَنْدازِ  | ˈeːʃq1 beː hamˈɑn ˈaːndˈɑzeː
 074 | با ضَعْفْ نیزْ سَروْکارْ دارَدْ  | bɑ zˈaʔf nˈiz sarˈokɑr dˈɑrad
 075 | با مُتِأَثِّرْ شُدَنْ اَزْ آسیبِ پَذیری وَ اَنْدوه‌یِ دیگَری  | bɑ mˌoteˈʔasser ʃˈodan az ˈɑsibˌe pazˈiri vˈa ˈaːnduːhjˈe dˈiɡarˌi
 076 | بِ خُصوصِ زَمانی کِ هَمانْ گونِ کِ دَرْ روزْهایِ اَوَّلْ چِنینْ اَسْتْ خوْدِ ما  | beː xosˈuːse zamˈɑni kˈeː hamˈɑn ɡˈuneː kˈeː dˈar ruːzhˈɑje ˈavval tʃˈenin ˈast xˌode mˈɑ
 077 | اَزْ مَسْئولْ شِناخْتِ شُدَنْ دَرْ قِبالِ آن‌ها مَصونیمْ  | az mˈasʔuːl ʃenˈɑxteː ʃˈodan dˈar q1ebˈɑle ɑnhɑ masˈunim
 078 | وَقْتی مَعْشوق‌مانْ را  | vˈaq1ti mˈaʔʃuq1mˈɑn rˈɑ
 079 | اَنْدوه‌گینْ وَ بُحْران‌زَدِ‌یِ گِرْیانْ وَ ناتَوانْ می‌بینیمْ بِ یَقینْ می‌رَسیمْ کِ با وُجودِ تَمامِ ویژِگی‌هایِ خوبی کِ دارَدْ  | ˈaːnduːhɡˈin vˈa bˈohrɑnzˈadeːjˈe ɡˈerjɑn vˈa nɑtˈavɑn mibˈinim beː jˈaq1in mirˈasim kˈeː bɑ vodʒˈuːde tamˈɑme viʒˈeɡihɑjˈe xˈuːbi kˈeː dˈɑrad
 080 | دَرْ اِنْزِوا نِمی‌تَوانَدْ بَرْ مُشْکِلاتْ غَلَبِ کُنَدْ  | dˈar enzˈevɑ nˌemitavˈɑnad bar mˈoʃkelˌɑt q1alˈabeː kˈonad
 081 | او نیزْ گاهی آشُفْتِ وَ سَرْدَرْگُمْ می‌شَوَدْ  | ˈuː nˈiz ɡˈɑhi ɑʃˈofteː vˈa sardˈarɡom miʃavˈad
 082 | وَ تَشْخیصِ اینْ موْضوع ما را بِ پَذیرِشِ نَقْشی حِمایَتی‌تَرْ سوْقْ می‌دَهَدْ  | vˈa taʃxˈise iːn mˈozuː mɑ rɑ beː pˌazirˈeʃe nˈaq1ʃi hˌemɑjˈatitar sˈoq1 midˈahad
 083 | شَرْمْساریِ ما را اَزْ نُقْصان‌هایِ خوْدِمانْ کاهِشْ دادِ  | ʃˌarmsɑrˈie mɑ rɑ az nˈoq1sɑnhɑjˈe xodˌemɑn kˈɑheʃ dˈɑdeː
 084 | وَ ما را بِ واسِطِ‌یِ تَجْرُبِ‌یِ مُشْتَرَکِ دَرْدْ  | vˈa mɑ rɑ beː vˈɑsetˌeːjˈe tadʒrˈobejˈe mˌoʃtarˈake dˈard
 085 | بِ یِک‌دیگَرْ نَزْدیک‌تَرْ می‌کُنَدْ  | beː jˈekdˈiɡar nˈazdiktar mikˈonad
 086 | آن‌ها بَرایِ دیدَنِ مادَرْ کِرِسْتِنْ  | ɑnhɑ bˌarɑjˈe didˈane mˈɑdar kerˈesten
 087 | با قَطارْ بِ اینورَنَسْتْ می‌رَوَنْدْ  | bɑ q1atˈɑr beː ˌiːnuːrˈanast mirˈavand
 088 | مادَرْ اِصْرارْ می‌کُنَدْ کِ بَرایِ اِسْتِقْبالْ بِ ایسْتْگاهْ بیایَدْ  | mˈɑdar ˈesrɑr mikˈonad kˈeː bˌarɑjˈe ˌesteq1bˈɑl beː iːstɡˈɑh bijˈɑjad
 089 | گَرْچِ بَرایِ اینْ کارْ بایَدْ اَزْ آن‌سویِ شَهْرْ با اُتوْبوسْ سَفَرْ کُنَدْ  | ɡˌartʃe bˌarɑjˈe iːn kˈɑr bˈɑjad az ɑnsˈuːje ʃˈahr bɑ otˈobus sˈafar kˈonad
 090 | تا بِ ایسْتْگاهْ بِرِسَدْ  | tɑː beː iːstɡˈɑh berˈesad
 091 | او کِرِسْتِنْ را بَرِ‌یِ کوچولو صِدا می‌کُنَدْ  | ˈuː kerˈesten rɑ bˌareːjˈe kuːtʃˈuːluː sedˈɑ mikˈonad
 092 | وَ با چَشْمانْ بِ هَمْ فِشُرْدِ اَزْ شوْقْ وَ مُحْکَمْ رویِ سَکویِ ایسْتْگاهْ  | vˈa bɑ tʃˈaʃmɑn beː hˈam feʃˈordeː az ʃˈoːq1 vˈa mˈohkam rujˈe sˌakuːjˈe iːstɡˈɑh
 093 | دَرْ آغوشَشْ می‌کِشَدْ  | dˈar ˈɑq1uːʃˌaʃ mikˈeʃad
 094 | بِ‌طوْرِ رَسْمی با رَبیعْ دَسْتْ می‌دَهَدْ وَ بِ خاطِرِ وَضْعیَتِ اینْ وَقْتْ سالْ عُذْرْخواهی می‌کُنَدْ  | beːtˈore rˈasmi bɑ rˈabiʔ dˈast midˈahad vˈa beː xˈɑterˌe vazʔˈiːjatˌe iːn vˈaq1t sˈɑl oːzrxˈɑhi mikˈonad
 095 | تازِ ساعَتِ دوْ وَ نیمِ بعَداَزْظُهْرْ اَسْتْ  | tˈɑzeː sɑʔˈate dˈo vˈa nˈime badˈazzohr ˈast
 096 | وَلی هَوا تَقْریبَنْ رو بِ تاریکی اَسْتْ  | vˈali hˈavɑ taq1rˈiban rˈu beː tˈɑrikˌi ˈast
 097 | چَشْمانِ مادَرْ نیزْ مِثْلِ چَشْمانِ دُخْتَرَشْ دِلْ رُباسْتْ  | tʃaʃmˈɑne mˈɑdar nˈiz mˈesle tʃaʃmˈɑne doxtˈaraʃ dˈel rˈobɑst
 098 | اَلْبَتِّ چَشْمانِ مادَرْ یِکْ ویژِگیِ مُضاعَفِ هَمیشِگی دارَدْ کِ وَقْتی رویِ رَبیعْ می‌مانْدْ رَبیعْ مُعَذَّبْ می‌شَوَدْ  | albˈatteː tʃaʃmˈɑne mˈɑdar jˈek vˌiʒeɡˈie mˌozɑʔˈafe hˌamiʃˈeɡi dˈɑrad kˈeː vˈaq1ti rujˈe rˈabiʔ mimˈɑnd rˈabiʔ moʔˈazzab miʃavˈad
 099 | نِگاه‌هایی کِ بِدونِ هیچْ دَلیلِ خاصی  | nˈeɡɑhhˈɑiː kˈeː bedˈuːne hˈitʃ dalˈile xˈɑsi
 100 | دَرْ طولِ اِقامَتِ آن‌ها دَرْ آن‌جا زیادْ تِکْرارْ می‌شَوَنْدْ  | dˈar tˈuːle ˌeq1ɑmˈate ɑnhɑ dˈar ɑndʒɑ ziˈɑd tˈekrɑr miʃˈavand
 101 | خانِ  | xˈɑneː
 102 | دوْ طَبَقِ  | dˈo tabˈaq1eː
 103 | وَ تَنْگْ وَ هَمْ رَدیفِ خانه‌هایِ خاکِسْتَریِ مُشابِهْ  | vˈa tˈanɡ vˈa hˈam radˈife xˈɑneːhɑjˈe xˈɑkestˌariˌe moʃˈɑbeh
 104 | دُرُسْتْ روبَه‌رویِ مَدْرِسِ‌ای قَرارْ دارَدْ کِ مادَرْ کِرِسْتِنِ سی سالْ اَسْتْ آن‌جا تَدْریسْ می‌کُنَدْ  | dˈorost rˈubahrujˈe madrˈeseiː q1arˈɑr dˈɑrad kˈeː mˈɑdar kˌerestˈene sˈi sˈɑl ˈast ɑndʒɑ tˈadris mikˈonad
 105 | دَرْ سَرْتاسَرِ اینورْنَسْتِ آدَمْ  | dˈar sˌartɑsˈare ˌiːnuːrnˈaste ˈɑdam
 106 | بُزُرْگ‌هایی هَسْتَنْدْ کِ حالا یا مَغازِ دارَدْ  | bozˈorɡhˈɑiː hˈastand kˈeː hˈɑlɑ jɑː maq1ˈɑzeː dˈɑrad
 107 | یا پیش‌نِویسِ قَرارْدادْ می‌نِویسَنْدْ  | jɑː pˈiʃnevˈise q1arˈɑrdɑd minevˈisand
 108 | یا بَرایِ آْزْمایِشِ نِمونِ‌یِ خونْ می‌گیرَنْدْ  | jɑː bˌarɑjˈe ʔɑzmɑjˈeʃe nemˈuneːjˈe xˈuːn miɡˈirand
 109 | وَ بِ خاطِرْ دارَنْدْ کِ دَرْ آغوشِ خانُمْ مَکْلیلانْدْ  | vˈa beː xˈɑter dˈɑrand kˈeː dˈar ˈɑq1uːʃˌe xˈɑnom mˌaklilˈɑnd
 110 | با ریاضیاتِ پایِ آشْنا شُدَنْدْ  | bɑ riˈɑziˌɑte pˈɑje ˈɑʃnˈɑ ʃˈodand
 111 | وَ بِ داسْتان‌هایِ کِتابِ مُقَدَّسِ گوشْ سِپُرْدَنْدْ  | vˈa beː dˈɑstɑnhɑjˈe ketˈɑbe mˌoq1addˈase ɡˈuːʃ sˈepordˌand
 112 | بِ‌خُصوصْ حَتْمَنْ بِ یادْ می‌آوَرَنْدْ کِ چِگونِ خانُمْ مَکْلیلانْدْ بِ آن‌ها می‌فَهْمانْدْ  | beːxˈosuːs hˈatman beː jˈɑd miˈɑvarˌand kˈeː tʃeɡˈuneː xˈɑnom mˌaklilˈɑnd beː ɑnhɑ mifahmˈɑnd
 113 | کِ چِ‌قَدْرْ دوسْت‌شانْ دارَدْ  | kˈeː tʃeːq1ˈadr dˈuːstʃˈɑn dˈɑrad
 114 | وَ دَرْ عِیْنِ حالْ چِ‌قَدْرْ سادِ مُمْکِنْ اَسْتْ اَزْ آن‌ها مَأْیوسْ شَوَدْ  | vˈa dˈar ˈejne hˈɑl tʃeːq1ˈadr sˈɑdeː mˈomken ˈast az ɑnhɑ mˈaʔjus ʃavˈad
 115 | هَرْ سِ با هَمْ دَرْ اُتاقِ نِشیمَنْ عَصْرانِ می‌خوْرَنْدْ  | har sˈeː bɑ hˈam dˈar otˈɑːq1e neʃˈiman aːsrˈɑneː mixˈorand
 116 | وَ بَرْنامِ‌یِ مَعْلوماتِ عُمومیِ تِلْویزیوْنْ را تَماشا می‌کُنَنْدْ  | vˈa barnˈɑmeːjˈe mˌaʔluːmˈɑte ˌomuːmˈie tˌelvizˈijon rɑ tamˈɑʃˈɑ mikˈonand
 117 | نَقّاشی‌هایی کِ کِرِسْتِنْ دَرْ مَهَدْکودَکْ کِشیدِ  | naq1q1ˈɑʃihˈɑiː kˈeː kerˈesten dˈar mˌahadkˈuːdak keʃˈideː
 118 | رویِ دیوارْ راه‌یِ پِلِّ بِ رَدیفْ دَرْ قاب‌هایِ مُرَتَّبْ نَصْبْ شُدِ‌اَنْدْ  | rujˈe dˈivɑr rˈɑhjˈe pˈelleː beː rˈadif dˈar q1ˈɑbhɑjˈe morˈattab nˈasb ʃˈodeːˈand
 119 | دَرْ سالُنِ عَکْسی اَسْتْ اَزْ مَراسِمِ غُسْلِ تَعْمیدَشْ  | dˈar sɑlˈone ˈaːksi ˈast az mˌarɑsˈeme q1ˈosle taʔmˈidaʃ
 120 | دَرْ آشْپَزْخانِ  | dˈar ˌɑʃpazxˈɑne
 121 | تَصْویری اَزْ او با لِباسِ مَدْرِسِ  | tasvˈiri az ˈuː bɑ lˈebɑsˌe madrˈese
 122 | با ظاهِری مَقْبولْ وَ دَنْدان‌هاییِ فاصِلِ‌دارْ دَرْ سِنِ هَفْتْ سالِگی  | bɑ zˈɑherˌi mˈaq1buːl vˈa dˈandɑnhɑˈiːe fˈɑselˌeːdˈɑr dˈar sˈene hˈaft sˈɑleɡˌi
 123 | وَ رویِ قَفَسِ‌یِ کِتاب‌ها  | vˈa rujˈe q1afˈaseːjˈe kˈetɑbhˈɑ
 124 | عَکْسیِ فوْری اَزْ یازْدَهْ سالِگی‌اَشْ  | aːksˈie fˈoːri az jˈɑzdah sˈɑleɡˌiˈaʃ
 125 | لاغَرِ اُسْتُخوانی  | lɑq1ˈare ˌostoxˈɑni
 126 | ژولیدِ وَ جَسورْ با شُرْتْ وَ تی‌شُرْتْ کِنارِ دَریا  | ʒuːlˈideː vˈa dʒˈasur bɑ ʃˈort vˈa tˈiʃˈort kenˈɑːre dˌariˈɑ
 127 | دَرْ اُتاقِ خوابَشْ کِ تَقْریبَنْ اَزْ زَمانِ رَفْتَنَشْ بِ اَبْرَدینْ  | dˈar otˈɑːq1e xˈɑbaʃ kˈeː taq1rˈiban az zamˈɑne rˈaftanˌaʃ beː ˈaːbradˌin
