 031 | اَگِ هَمْچِنانْ فَکْ می‌کُنی هَمِ‌یِ حَرْف‌هایی کِ مَنْ بُهْتْ می‌زَنَمْ فَقَطْ صِدایِ پَس‌زَمینِ اَسْتْ کِ می‌تونی هَرْ وَقْتْ بِخوایِ خَفِ‌اَشْ کُنی،  | ˈaːɡeː hamtʃenˈɑn fˈak mikˈoni hˈameːjˈeː hˈarfhˈɑiː kˈeː man bˈoht mizˈanam fˈaq1at sˈedɑjˌeː pˈaszamˈineː ˈast kˈeː mitˌuni har vˈaq1t bexˈɑje xˈafeːaʃ kˈoni
 032 | قوْلْ می‌دَمْ هَمونْ بَلایی کِ سَرْ اونْ زَنْ بیچارِ توْ لوخْگَلی اومَدْ  | q1ˈoːl midˈam hˈamun balˈɑiː kˈeː sˈar ˈuːn zˈan bitʃˈɑreː tˈo luːxɡˈali ˈumad
 033 | یِ روزی توْ دیزْنی‌لَنْدْ سَرْ توْ هَمْ میادْ.»  | jˈeː rˈuːzi tˈo dˈiznilˈand sˈar tˈo hˈam miˈɑd
 034 | کُرْسِتَنْ اینْ را می‌گویَدْ  | korsˈetan iːn rɑ miɡˈujad
 035 | وَ با چاقویِ تیزی مُحْکَمْ بِ دَنْدِ‌یِ او ضَرْبِ می‌زَنَدْ.  | vˈa bɑ tʃˈɑq1uːjˌe tˈizi mˈohkam beː dˈandeːjˈeː ˈuː zˈarbeː mizˈanad
 036 | اَمّا اینْ فَقَطْ موْضوع رابِطِ نامُتِعارِفْ دَرْ شَهْرِسْتانْ فایِفْ  | ˈammˌɑ iːn fˈaq1at mˈozuː rˈɑbetˌeː nɑmˈoteʔˈɑref dˈar ʃahrˈestɑn fˈɑjef
 037 | یا مَخْمَصِ‌یِ شونا نیسْتْ کِ ذِهْنْ رَبیعْ را مَشْغولْ کَرْدِ اَسْتْ.  | jɑː maxmˈaseːjˈeː ʃuːnˈɑ nˈist kˈeː zˈehn rˈabiʔ rɑ mˈaʃq1uːl kˈardeː ˈast
 038 | موْضوع سِوُّمی هَمْ هَسْتْ  | mˈozuː sˈevvomˌi hˈam hˈast
 039 | کِ تَوَجُّهْ او را جَلْبْ کَرْدِ.  | kˈeː tˈavadʒdʒˌoh ˈuː rɑ dʒˈalb kˈardeː
 040 | اَنْجْلو وَ ماریا سی سالْ اَسْتْ کِ صاحِبْ کافِ هَسْتَنْدْ.  | ˈaːndʒluː vˈa mˈɑriˈɑ sˈi sˈɑl ˈast kˈeː sˈɑheb kˈɑfeː hˈastand
 041 | پِدَرْ اَنْجْلو کِ اِصالَتَاْ اَهْلْ سیسیلی بودِ،  | pˈedar ˈaːndʒluː kˈeː ˌesɑlˈatan ˈaːhl sisˈili bˈuːdeː
 042 | دَرْ طولْ جَنْگْ جَهانی دوُّمْ  | dˈar tˈuːl dʒˈanɡ dʒahˈɑni dovvˈom
 043 | دَرْ جَزایِرْ اورْکُنی بازْداشْتْ شُدِ بودِ.  | dˈar dʒazˈɑjer uːrkˈoni bˈɑzdɑʃt ʃˈodeː bˈuːdeː
 044 | اینْ زوْجْ دُخْتَری بیسْت‌ویک‌سالِ دارَنْدْ  | iːn zˈoːdʒ doxtˈari bistvˈiksˈɑleː dˈɑrand
 045 | بِ نامْ  | beː nˈɑm
 046 | آنْتونالْ  | ˈɑntuːnˈɑl
 047 | کِ کِ بِ تازِگی دَرْ رِشْتِ تَدْریسْ کِ غَذا وَ هُتِلْ داری  | kˈeː kˈeː beː tˈɑzeɡˌi dˈar rˈeʃteː tˈadris kˈeː q1azˈɑ vˈa hˈotel dˈɑri
 048 | اَزْ نورْ ایسْتْ اِسْکاتْلَنْدْ کالِجْ  | az nˈur ˈiːst eskˈɑtland kˈɑledʒ
 049 | دَرْ اَبْرَدینْ با نُمْرِ عالی فارِغُتَّحْصیلْ شُدِ اَسْتْ.  | dˈar ˈaːbradˌin bɑ nˈomreː ˈɑli fˈɑreq1ˌottahsˌil ʃˈodeː ˈast
 050 | وَ می‌رَسیمْ بِ اَصْلْ مَطْلَبْ  | vˈa mirˈasim beː ˈaːsl mˈatlab
 051 | کِ او اَکْنونْ دَرْ کافِ  | kˈeː ˈuː ˈaːknuːn dˈar kˈɑfeː
 052 | بِ پِدَرْ وَ مادَرَشْ کُمَکْ می‌کُنَدْ،  | beː pˈedar vˈa mɑdˈaraʃ kˈomak mikˈonad
 053 | بِیْنْ میزْها وَ آشْپَزْخانِ  | bˈejn mˈizhɑ vˈa ˌɑʃpazxˈɑne
 054 | بِ‌سُرْعَتْ دَرْ رَفْت‌وآمَدْ اَسْتْ، هَم‌زَمانْ چاهارْ سِفارِشْ را حَمْلْ می‌کُنَدْ  | beːsˈorʔat dˈar rˈaftvˈɑmad ˈast hˈamzamˈɑn tʃˈɑhɑr sefˈɑreʃ rɑ hˈaml mikˈonad
 055 | وَ هَمان‌طوْرْ کِ با دِلْبَری بِیْنْ میزْها مانوْرْ می‌دَهَدْ،  | vˈa hamˈɑntˈor kˈeː bɑ delbˈari bˈejn mˈizhɑ mˈɑnovr midˈahad
 056 | مُدامْ هُشْدارْ می‌دَهَدْ  | mˈodɑm hˈoʃdɑr midˈahad
 057 | کِ بُشْقاب‌ها خِیْلی داغْ هَسْتَنْدْ.  | kˈeː bˈoʃq1ɑbhɑ xˈejli dˈɑq1 hˈastand
 058 | او قَدْبُلَنْدْ، قَوی وَ خوْشْ اَخْلاقْ اَسْتْ  | ˈuː q1adbˈoland q1ˈavi vˈa xˈoʃ ˈaːxlˈɑq1 ˈast
 059 | وَ فوْقُ‌العادِّ زیبا.  | vˈa fˈoːq1olˈɑdde zibˈɑ
 060 | خِیْلی راحَتْ با مُشْتَری‌ها وارِدْ بَحْثْ راجِعْ بِ آب‌وَهْوا می‌شَوَدْ  | xˈejli rˈɑhat bɑ moʃtˈarihɑ vˈɑred bˈahs rˈɑdʒeʔ beː ˈɑbvahvˈɑ miʃavˈad
 061 | وَ با بَرْخی مُشْتَری‌هایِ هَمیشِگی  | vˈa bɑ bˈarxi moʃtˈarihˈɑje hˌamiʃˈeɡi
 062 | کِ او را اَزْ بَچِّگی می‌شِناسَنْدْ  | kˈeː ˈuː rɑ az batʃtʃˈeɡi miʃenˈɑsand
 063 | دَرْبارِ‌یِ پیشْرَفْت‌هایِ جَدیدَشْ دَرْ زِنْدِگی صُحْبَتْ می‌کُنَدْ.  | darbˈɑreːjˈeː pˈiʃrafthˈɑje dʒadˈidaʃ dˈar zˈendeɡˌi sˈohbat mikˈonad
 064 | بِ اِطِّلاعْ تِعْدادی خانُمْ مُسِنّ سَرْزِنْدِ  | beː eːttˈelɑʔ tˈeʔdɑdˌi xˈɑnom mˈosenn sarzˈendeː
 065 | کِ سَرْ میزْ مُقابِلْ نِشَسْتِ اَنْدْ می‌رِسانْدْ  | kˈeː sˈar mˈiz moq1ˈɑbel neʃˈasteː and mirˈesɑnd
 066 | کِ دَرْ حالْ حاضِرْ مُجَرَّدْ اَسْتْ  | kˈeː dˈar hˈɑl hˈɑzer modʒˈarrad ˈast
 067 | وَ اِضافِ می‌کُنَدْ کِ واقِعَاْ بَرایَشْ مُهِمْ نیسْتْ  | vˈa ezˈɑfeː mikˈonad kˈeː vɑq1ˈeʔan barˈɑjaʃ mˈohem nˈist
 068 | وَ اینْکِ نَ، هیچ‌وَقْتْ  | vˈa ˈinkeː nˈa hˈitʃvˈaq1t
 069 | یِکی اَزْ آنْ قَرارْهایِ اینْتِرْنِتی را اِمْتِحانْ نَکَرْدِ  | jˈeki az ɑn q1arˈɑrhˈɑje ˈinternˌeti rɑ emtˈehɑn nakˈardeː
 070 | چوْنْ اَهْلَشْ نیسْتْ.  | tʃˈon ˈaːhlaʃ nˈist
 071 | یِکْ صَلیبْ بیشْ اَزْ حَدّ بُزُرْگْ هَمْ  | jˈek sˈalib bˈiʃ az hˈadd bozˈorɡ hˈam
 072 | بَرْ زَنْجیری دورْ گَرْدَنَشْ اَنْداخْتِ اَسْتْ.  | bar zandʒˈiri dˈuːr ɡardˈanaʃ andˈɑxteː ˈast
 073 | رَبیعْ  | rˈabiʔ
 074 | وَقْتی نِگاهَشْ می‌کُنَدْ، بِدونْ اینْکِ هیچْ مَنْظورْ خاصی داشْتِ باشَدْ،  | vˈaq1ti neɡˈɑhaʃ mikˈonad bedˈuːn ˈinkeː hˈitʃ mˈanzur xˈɑsi dˈɑʃteː bˈɑʃad
 075 | یِکْ قِسْمَتْ اَزْ ذِهْنَشْ  | jˈek q1ˈesmat az zˈehnaʃ
 076 | بِ آن‌سویْ تَعَهُّداتَشْ سَفَرْ می‌کُنَدْ  | beː ɑnsˈuːj tˌaʔahhodˈɑtaʃ sˈafar mikˈonad
 077 | وَ ناخواسْتِ یِکْ سَری تَصاویرْ جُلوْیِ چَشْمانَشْ مُجَسَّمْ می‌شَوَدْ  | vˈa nɑxˈɑsteː jˈek sˈari tasˈɑvir dʒolˈoje tʃaʃmˈɑnaʃ modʒˈassam miʃavˈad
 078 | پِلِّکانْ باریکْ پُشْتْ دَسْتْگاهْ اِسْپِرْسوْسازْ  | pellˈekɑn bˈɑrik pˈoʃt dˈastɡˈɑh ˌespersˈosɑz
 079 | کِ بِ آپارْتِمانْ طَبَقِ‌یِ بالا مُنْتَهی می‌شَوَدْ؛  | kˈeː beː ˌɑpɑrtˈemɑn tabˈaq1eːjˈeː bˈɑlɑ montˈahi miʃavˈad
 080 | اُتاقْ کوچَکْ اَنْتونالْ  | ˈotɑːq1 kˈuːtʃak ˈaːntuːnˈɑl
 081 | کِ پُرْ اَسْتْ اَزْ جَعْبه‌هایِ بازِنْشُدِ اَزْ دانِشْگاهْ؛  | kˈeː pˈor ˈast az dʒˈaʔbeːhˈɑje bˈɑzenʃˌodeː az dˈɑneʃɡˈɑh
 082 | پَرْتوْیِ آفْتابْ صُبْحْگاهی  | partˈoje ˈɑftˈɑb sobhɡˈɑhi
 083 | کِ بَرْ موهایِ سیاهْ  | kˈeː bar muːhˈɑje siˈɑh
 084 | کَهْرُبایی‌اَشْ می‌اُفْتَدْ  | kˌahrobˈɑiːaʃ miˈoftad
 085 | وَ پوسْتْ رَنْگ‌پَریدِ‌یِ او را بیشْتَرْ بِ چِشْمْ می‌آوَرْدْ؛  | vˈa pˈuːst rˈanɡparˈideːjˈeː ˈuː rɑ bˈiʃtar beː tʃˈeʃm miˈɑvard
 086 | لِباس‌هایِ آنْتونالَکِ رویِ  | lˈebɑshˈɑje ˈɑntuːnˈɑlakˌeː rˈuje
 087 | هَمْ کِنارْ صَنْدَلی اُفْتادِ‌اَنْدْ  | hˈam kenˈɑːr sandˈali oftˈɑdeːˈand
 088 | وَ فَقَطْ با آنْ صَلیبْ بَرْ گَرْدَنَشْ  | vˈa fˈaq1at bɑ ɑn sˈalib bar ɡardˈanaʃ
 089 | رویِ تَخْتْ دِرازْ کِشیدِ اَسْتْ...  | rˈuje tˈaxt dˈerɑz keʃˈideː ˈast
 090 | دَرْ غَرْبْ، اینْ دیدْگاهْ اَزْ مَسیحیَتْ نَشْئَتْ گِرِفْتِ  | dˈar q1ˈarb iːn didɡˈɑh az mˌasihˈiːjat nˈaʃʔat ɡerˈefteː
 091 | کِ هَم‌آغوشی  | kˈeː hˈamˈɑq1uːʃˌi
 092 | اِلْزامَاْ بایَدْ با عِشْقْ هَمْراهْ باشَدْ.  | elzˈɑman bˈɑjad bɑ ˈeːʃq1 hamrˈɑh bˈɑʃad
 093 | بَنا بِ باوَرْ مَسیحیَتْ  | bˈanɑ beː bˈɑvar mˌasihˈiːjat
 094 | دوْ نَفَرْ کِ بِ هَمْ عَلاقِ دارَنْدْ  | dˈo nˈafar kˈeː beː hˈam aːlˈɑq1eː dˈɑrand
 095 | بایَدْ جِسْمِشانْ وَ نِگاهِشانْ را  | bˈɑjad dʒesmˈeʃɑn vˈa nˌeɡɑhˈeʃɑn rˈɑ
 096 | تَنْها بَرایِ یِکْدیگَرْ حِفْظْ کُنَنْدْ.  | tˈanhɑ barˈɑje jekdˈiɡar hˈefz kˈonand
 097 | اَگَرْ بِ رابِطِ با دیگَرانْ فِکْرْ کُنَنْدْ،  | ˌaɡˈar beː rˈɑbetˌeː bɑ diɡˈarɑn fˈekr kˈonand
 098 | روحْ حَقیقی عِشْقْ را رَها کَرْدِ  | rˈuːh haq1ˈiq1i ˈeːʃq1 rɑ rahˈɑ kˈardeː
 099 | وَ بِ خُداوَنْدْ وَ سِرِشْتْ اِنْسانی خوْدْ خیانَتْ کَرْدِ‌اَنْدْ.  | vˈa beː xodˈɑvand vˈa sˈereʃt ensˈɑni xod xiˈɑnat kˈardeːˈand
 100 | چِنینْ دیدْگاهْ هایی دَرْ ایدِئوْلوْژی رُمانْتیسْمْ نیزْ نُفوذْ کَرْدِ اَسْتْ.  | tʃˈenin didɡˈɑh hˈɑiː dˈar ˌideʔolˈoʒi romˈɑntism nˈiz nˈofuz kˈardeː ˈast
 101 | رُمانْتیسْمْ نیزْ  | romˈɑntism nˈiz
 102 | اِحْتِرامْ ویژِ‌ای بَرایِ مَفْهومْ وَفاداری جِنْسی  | ˌehterˈɑm vˈiʒeːiː barˈɑje mˈafhuːm vafˈɑdɑrˌi dʒˈensi
 103 | دَرْ حیطِ عِشْقْ قائِلْ اَسْتْ.  | dˈar hˈiteː ˈeːʃq1 q1ˈɑʔel ˈast
 104 | دَرْ دُنْیایِ سِکولارْ نیزْ وَفاداری بِ هَمْسَرْ  | dˈar donjˈɑje sekˈulɑr nˈiz vafˈɑdɑrˌi beː hamsˈar
 105 | بُزُرْگْتَرینْ نِشانِ بایِسْتِ یِکْ تَعَهُّدْ عاطِفی وَ اَخْلاقی اَسْتْ.  | bozˈorɡtarˌin neʃˈɑne bɑjˈesteː jˈek taʔˈahhod ˈɑtefˌi vˈa ˈaːxlˈɑq1i ˈast
 106 | هَمْ نَسْلانْ ما بِ طوْرْ چِشْمْگیری  | hˈam nˈaslɑn mɑ beː tˈor tʃeʃmɡˈiri
 107 | فَحْوایِ اَصْلی باوَری مَذْهَبی را اَزْ گُذَشْتِ حِفْظْ کَرْدِ‌اَنْدْ؛  | fahvˈɑje ˈaːsli bɑvˈari mazhˈabi rɑ az ɡozˈaʃteː hˈefz kˈardeːˈand
 108 | باوَرْ بِ اینْکِ عِشْقْ حَقیقی  | bˈɑvar beː ˈinkeː ˈeːʃq1 haq1ˈiq1i
 109 | مُسْتَلْزِمْ وَفاداری کامِلْ جِنْسی اَسْتْ.  | mostˈalzem vafˈɑdɑrˌi kˈɑmel dʒˈensi ˈast
 110 | رَبیعْ وَ کُرْسِتَنْ  | rˈabiʔ vˈa korsˈetan
 111 | دَسْتْ دَرْ دَسْتْ هَمْ بِ سَمْتْ خانِ راهی می‌شَوَنْدْ  | dˈast dˈar dˈast hˈam beː sˈamt xˈɑneː rˈɑhi miʃˈavand
 112 | وَ گَهْگاهی می‌ایسْتَدْ  | vˈa ɡahɡˈɑhi miˈiːstad
 113 | تا نِگاهی بِ دَرونْ مَغازِ‌یِ بیَنْدازَنْدْ.  | tɑː neɡˈɑhi beː dˈarun maq1ˈɑzeːjˈeː bˌijandˈɑzand
 114 | روزْ گَرْمی را دَرْ پیشْ خواهَنْدْ داشْتْ  | rˈuːz ɡˈarmi rɑ dˈar pˈiʃ xˈɑhand dˈɑʃt
 115 | وَ دَریا فیروزِ ای رَنْگْ  | vˈa dˌariˈɑ firˈuːzeː iː rˈanɡ
 116 | وَ هَوا تَقْریبَاْ شَرْجی بِنَظَرْ می‌رِسَدْ.  | vˈa hˈavɑ taq1rˈiban ʃˈardʒi benˈazar mirˈesad
 117 | نوْبَتْ کُرْسِتَنْ اَسْتْ کِ اَوَّلْ دوشْ بِگیرَدْ  | nˈoːbat korsˈetan ˈast kˈeː ˈavval dˈuːʃ beɡˈirad
 118 | وَ وَقْتی هَرْدوْ دوشْ گِرِفْتَنْدْ دوْبارِ بِ تَخْتِخوابْ می‌رَوَنْدْ وَ حِسْ می‌کُنَنْدْ  | vˈa vˈaq1ti hˈardo dˈuːʃ ɡerˈeftand dobˈɑreː beː taxtˈexɑb mirˈavand vˈa hˈes mikˈonand
 119 | بَعْدْ اَزْ هَفْتِ ای سَخْتْ وَ طولانی  | bˈaʔd az hˈafteː iː sˈaxt vˈa tuːlˈɑni
 120 | حَقْ شانْ اَسْتْ کِ دِلی اَزْ عَزا دَرآوَرَنْدْ.  | hˈaq1 ʃˈɑn ˈast kˈeː dˈeli az aːzˈɑ darˈɑvarˌand
 121 | عاشِقْ اینْ اَنْدْ کِ داسْتانْ بِبافَنْدْ.  | ˈɑʃeq1 iːn and kˈeː dˈɑstɑn bebˈɑfand
 122 | یِکی شانْ شُروعْ می‌کُنَدْ وَ بَعْدْ آنْ یِکی اِدامِ می‌دَهَدْ  | jˈeki ʃˈɑn ʃˈoruːʔ mikˈonad vˈa bˈaʔd ɑn jˈeki edˈɑmeː midˈahad
 123 | وَ دوْبارِ بِ اَوَّلی بَرْمی گَرْدانْدْ  | vˈa dobˈɑreː beː ˈavvalˌi bˈarmi ɡˈardɑnd
 124 | تا شاخْ وَ بَرْگْ بیشْتَری بِ داسْتانْ بِدَهَدْ.  | tɑː ʃˈɑx vˈa bˈarɡ biʃtˈari beː dˈɑstɑn bedˈahad
 125 | داسْتانْ ها مُمْکِنْ اَسْتْ بِ اُجْ اِغْراقْ بِرِسَنْدْ.  | dˈɑstɑn hɑ mˈomken ˈast beː ˈoːdʒ ˈeq1rɑq1 berˈesand
 126 | کُرْسِتَنْ یِکْبارْ اینْطوْرْ شُروعْ می‌کُنَدْ:  | korsˈetan jekbˈɑr ˈintoːr ʃˈoruːʔ mikˈonad
 127 | مَدْرِسِ تَعْطیلْ شُدِ وَ کِلاسْ دَرْسْ خالیِ.  | madrˈese tˈaʔtil ʃˈodeː vˈa kˈelɑs dˈars xˈɑlijˌe
 128 | توْ اَزْ مَنْ خواسْتی بِمونَمْ  | tˈo az man xˈɑsti bemˈunam
 129 | تا با هَمْ رویِ مَقالِ مَنْ کارْ کُنیمْ.  | tɑː bɑ hˈam rˈuje maq1ˈɑleː man kˈɑr kˈonim
 130 | مَنْ خِجالَتی اَمْ وَ زودْ سُرْخْ میشَمْ  | man xˌedʒɑlˈati am vˈa zˈuːd sˈorx mˈiʃam
 131 | وَ اینْ میراثْ تَرْبیَتْ سَخْتْگیرانِ یِ کاتوْلیکَمْ هَسْتْ.»  | vˈa iːn mirˈɑs tarbˈijat sˌaxtɡirˈɑneː jˈeː kˌɑtolˈikam hˈast
 132 | رَبیعْ جُزْئیاتْ را اِضافِ می‌کُنَدْ:  | rˈabiʔ dʒozʔˈijɑt rɑ ezˈɑfeː mikˈonad
 133 | مَنْ مُعَلِّمْ جُغْرافی اَمْ  | man moʔˈallem dʒoq1rˈɑfi ˈam
 134 | وَ تَخَصّصَمْ تویِ یَخْچالْ هایِ طَبیعیِ.  | vˈa tˌaxassˈosam tˈuje jˈaxtʃɑl hˈɑje tˌabiʔˈije
 135 | دَسْتامْ میلَرْزِ.  | dastˈɑm milˈarzeː
 136 | زانویِ چَپْتْ رو لَمْسْ میکُنَمْ  | zˈɑnuːjˌe tʃˈapt rˈu lˈams mikˈonam
 137 | وَ جُراَتْ نَمیکُنَمْ باوَرْ کُنَمْ کِ  | vˈa dʒorʔˈat nˈamikˌonam bˈɑvar kˈonam kˈeː
 138 | آنْها تا بِحالْ  | ˌɑnhɑ tɑː bˈehɑl
 139 | با هَمْ داسْتانْهایی دَرْبارِ یِکْ مَرْدْ کوهْنَوَرْدْ گُمْ شُدِ  | bɑ hˈam dˌɑstɑnhˈɑiː darbˈɑreː jˈek mˈard kuːhnˈavard ɡˈom ʃˈodeː
 140 | وَ یِکْ خانومْ دُکْتُرْ خوْشْ فِکْرْ،  | vˈa jˈek xˈɑnuːm dˈoktor xˈoʃ fˈekr
 141 | دوسْتانْ شانْ مایِکْ وَ بَلْ، وَ یِکْ خَلَبانْ زَنْ وَ مُسافِرْ باوَقارْ وَلی کُنْجْکاوَشْ ساخْتِ اَنْدْ.  | dˈustɑn ʃˈɑn mˈɑjek vˈa bˈal vˈa jˈek xalˈabɑn zˈan vˈa mosˈɑfer bɑvˈaq1ɑr vˈali kondʒkˈɑvaʃ sˈɑxteː ˈand
 142 | بَنابَراینْ،  | bˌanɑbˈarin
 143 | اَساسَاْ چیزْ غِیْرْ مَعْمولی دَرْ وَسْوَسِ اِمْروزْ صُبْحْ رَبیعْ  | asˈɑsan tʃˈiz q1ˈejr maʔmˈuːli dˈar vasvˈaseː emrˈuz sˈobh rˈabiʔ
 144 | بَرایِ شُروعْ داسْتانی  | barˈɑje ʃˈoruːʔ dɑstˈɑni
 145 | دَرْبارِ یِکْ پیشْخِدْمَتْ زَنْ با صَلیبْ وَ با تَسْمِ چَرْمی  | darbˈɑreː jˈek pˈiʃxedmˌat zˈan bɑ sˈalib vˈa bɑ tˈasmeː tʃˈarmi
 146 | وُجودْ نَدارَدْ.  | vˈodʒuːd nˈadɑrˌad
 147 | گُزینِ دیگَری نیزْ بِ جُزْ تَفَکُّرْ مَسیحی-رُمانْتیسْمْ مَبْنی بَرْ  | ɡozˈineː dˈiɡarˌi nˈiz beː dʒˈoz tafˈakkor masˈihi romˈɑntism mˈabni bˈar
 148 | جُدایی ناپَذیری هَم‌آغوشی وَ عِشْقْ وُجودْ دارَدْ:  | dʒodˈɑiː nɑpˈazirˌi hˈamˈɑq1uːʃˌi vˈa ˈeːʃq1 vˈodʒuːd dˈɑrad
 149 | تَفَکُّرْ بی بَنْدْ وَ باری.  | tafˈakkor bi bˈand vˈa bˈɑri
 150 | بَنابِ اینْ تَفَکُّرْ  | banˈɑbeː iːn tafˈakkor
 151 | کامِلَاْ طَبیعی اَسْتْ کِ شَخْصْ دیگَری  | kɑmˈelan tˌabiʔˈi ˈast kˈeː ʃˈaxs dˈiɡarˌi
 152 | بَرایِ هَرْ یِکْ اَزْ زوْجْ اینْ جَذّابْ بِنَمایَدْ  | barˈɑje har jˈek az zˈoːdʒ iːn dʒˈazzɑb benamˈɑjad
 153 | بِدونْ اِلْغایِ مَعْنایِ عاطِفی خاصی،  | bedˈuːn elq1ˈɑje maʔnˈɑje ˈɑtefˌi xˈɑsi
