 023 | با جاده‌هایی کِ تَقْریبَاْ خالی‌اَنْدْ  | bɑ dʒˈɑdeːhˈɑiː kˈeː taq1rˈiban xˈɑliˈand
 024 | وَ کَسی هَمْ بَرایِ هَم‌صُحْبَتی نیسْتْ جُزْ خوْدَشْ  | vˈa kˈasi hˈam bˌarɑjˈe hˈamsohbˈati nˈist dʒˈoz xˈodaʃ
 025 | زَمانی  | zamˈɑni
 026 | آنْ موْقِعْ کِ شَخْصْ بِ موْقِعیَتِ مالی وَ اِجْتِماعیِ خاصی می‌رِسیدْ  | ɑn mˈoq1eʔ kˈeː ʃˈaxs beː mˌoq1eʔiːjˈate mˈɑli vˈa ˌedʒtemˈɑʔˈie xˈɑsi mirˈesid
 027 | فِکْرْ می‌کَرْدْ بَرایِ اِزْدِواجْ آمادِ اَسْتْ  | fˈekr mikˈard bˌarɑjˈe ezdˈevɑdʒ ˈɑmˈɑdeː ˈast
 028 | زَمانی کِ خانِ‌ای بِ اِسْمِ خوْدْ داشْتْ  | zamˈɑni kˈeː xˈɑneːiː beː ˈesme xod dˈɑʃt
 029 | جَهیزیِ‌اَشْ آمادِ بودْ  | dʒˌahizˈijeaʃ ˈɑmˈɑdeː bˈuːd
 030 | مَهارَت‌ها وَ شایِسْتِگی‌هایَشْ رویِ طاقْچِ‌یِ رَدیفْ بودْ  | mahˈɑrathɑ vˈa ʃˌɑjestˈeɡihˌɑjaʃ rujˈe tˈɑq1tʃejˈe rˈadif bˈuːd
 031 | یا چَنْدْ گاوْ یِکْ قَطْعِ زَمینْ اَزْ آنِ خوْدْ داشْتْ  | jɑː tʃˈand ɡˈɑv jˈek q1atʔˈeː zˈamin az ˌɑne xod dˈɑʃt
 032 | سِپَسْ  | sˈepas
 033 | تَحْتِ تَأْثیرِ ایدِئوْلوْژیِ رُمانْتیکِ  | tahtˈe taʔsˈire ˌideʔˌoloʒˈie rˌomɑntˈike
 034 | مَجْموعِ اینْ واقِعیاتِ  | mˌadʒmuːʔˈe iːn vˈɑq1eʔˈiɑtˌe
 035 | زیادی آزَمَنانِ  | ziˈɑdi ˈɑzamˌanɑnˌeː
 036 | وَ حِسابْگَرانِ بِ نَظَرْ رِسیدَنْدْ  | vˈa hˈesɑbɡˌarɑnˌeː beː nˈazar rˈesidˌand
 037 | وَ تَمَرْکُزْ  | vˈa tamˈarkoz
 038 | بِ سَمْتِ ویژِگی‌هایِ عاطِفی بَرْگَشْتْ  | beː sˈamte viʒˈeɡihɑjˈe ˈɑtefˌi bˈarɡaʃt
 039 | اینْ تَفَکُّرْ بِ وُجودْ آمَدْ کِ داشْتَنِ اِحْساساتِ دُرُسْتِ مُهِمْ اَسْتْ  | iːn tafˈakkor beː vˈodʒuːd ˈɑmad kˈeː dˈɑʃtanˌe ˌehsɑsˈɑte dorˈoste mˈohem ˈast
 040 | مَثَلَاْ اینْ حِسِ ناگَهانی  | masˈalan iːn hˈese nˌɑɡahˈɑni
 041 | کِ شَخْصِ مَعْشوقَشْ را یافْتِ  | kˈeː ʃˈaxse maʔʃˈuq1aʃ rɑ jˈɑfteː
 042 | باوَرْ بِ اینْکِ کامِلَاْ دَرْکْ خواهَدْ_شُدْ  | bˈɑvar beː ˈinkeː kɑmˈelan dˈark xˈɑhad ʃˈod
 043 | اِطْمینانْ اَزْ اینْکِ هَرْگِزْ نِمی‌خواهَدْ با کَسِ دیگَری هَم‌آغوشْ شَوَدْ  | etmˈinɑn az ˈinkeː hˈarɡez nˌemixˈɑhad bɑ kˈase dˈiɡarˌi hˈamˈɑq1uːʃ ʃavˈad
 044 | رَبیعْ حالا می‌دانَدْ کِ تَفَکُّراتِ رومانْتیکِ  | rˈabiʔ hˈɑlɑ midˈɑnad kˈeː tˌafakkorˈɑte ruːmˈɑntikˌe
 045 | دَسْتوراُلعَمَلِ ایجادْ فاجِعِ‌اَنْدْ  | dˌasturˌolamˈale iːdʒˈɑd fˈɑdʒeʔˈeːˈand
 046 | آمادِگیِ او بَرایِ اِزْدِواجْ  | ˈɑmˈɑdeɡˌie ˈuː bˌarɑjˈe ezdˈevɑdʒ
 047 | بَرْ پایِ‌یِ مِعْیارْهایی کامِلَاْ مُتَفاوِتْ اَسْتْ  | bar pˈɑjejˈe mˌeʔjɑrhˈɑiː kɑmˈelan mˌotafˈɑvet ˈast
 048 | او بَرایِ اِزْدِواجْ آمادِ اَسْتْ زیرا  | ˈuː bˌarɑjˈe ezdˈevɑdʒ ˈɑmˈɑdeː ˈast zirˈɑ
 049 | بِ عُنْوانِ اَوَّلینْ موْرِدْ اَزْ اینْ فِهْرِسْتْ  | beː onvˈɑne avvˈalin mˈored az iːn fˈehrest
 050 | اَزْ کَمال‌طَلَبی دَسْتْ بَرْداشْتِ اَسْتْ  | az kˈamɑltalˈabi dˈast bardˈɑʃteː ˈast
 051 | اینْ کِ مَعْشوقْ را تَمامْ وَ کَمالْ بِدانیمْ  | iːn kˈeː mˈaʔʃuq1 rɑ tˈamɑm vˈa kˈamɑl bedˈɑnim
 052 | تَنْها نِشانْ می‌دَهَدْ کِ نَتَوانِسْتِ‌ایمْ او را بِشِناسیمْ  | tˈanhɑ nˈeʃɑn midˈahad kˈeː nˈatˈavɑnˌesteːiːm ˈuː rɑ beʃenˈɑsim
 053 | تَنْها زَمانی می‌تَوانیمْ اِدِّعا کُنیمْ  | tˈanhɑ zamˈɑni mitˈavɑnˌim eddˈeʔɑ kˈonim
 054 | بِ تَدْریجْ دَرْ حالِ شِناخْتِ یِکْ نَفَرْ هَسْتیمْ  | beː tˈadridʒ dˈar hˈɑle ʃenˈɑxte jˈek nˈafar hˈastim
 055 | کِ آنْ شَخْصِ سَخْتِ ما را مَأْیوسْ کَرْدِ_باشَدْ  | kˈeː ɑn ʃˈaxse sˈaxte mɑ rɑ mˈaʔjus kˈardeː bˈɑʃad
 056 | با اینْ حالْ  | bɑ iːn hˈɑl
 057 | مُشْکِلْ فَقَطْ اَزْ سویِ مَعْشوقْ نیسْتْ  | mˈoʃkel fˈaq1at az sˈuːje mˈaʔʃuq1 nˈist
 058 | هَرْ کَسی را کِ می‌بینیمْ  | har kˈasi rɑ kˈeː mibˈinim
 059 | اُصولَاْ عِیْبْ وَ ایرادْ دارَدْ  | osˈulan ˈejb vˈa iːrˈɑd dˈɑrad
 060 | غَریبِ‌یِ داخِلِ قَطارِ  | q1arˈibeːjˈe dˈɑxelˌe q1atˈɑre
 061 | دوسْتِ قَدیمیِ دوْرانِ مَدْرِسِ‌  | dˈuːste q1ˌadimˈie doːrˈɑne madrˈese
 062 | یِ دوسْتِ جَدیدِ اینْتِرْنِتی  | jˈe dˈuːste dʒadˈide ˈinternˌeti
 063 | هَرْ کُدامْ اَزْ اینْها نیزْ  | har kˈodɑm az ˌiːnhɑ nˈiz
 064 | قَطْعَاْ مُمْکِنْ اَسْتْ ما را مَأْیوسْ کُنَنْدْ  | q1atʔˈan mˈomken ˈast mɑ rɑ mˈaʔjus kˈonand
 065 | حَقایِقِ زِنْدِگیِ شِکْلِ تَمامِ رَفْتارْهایِ طَبیعیِ ما را  | haq1ˈɑjeq1ˌe zˈendeɡˌie ʃˈekle tamˈɑme raftˈɑrhˈɑje tˌabiʔˈie mɑ rˈɑ
 066 | تَغییْرْ دادِ‌اَنْدْ  | tˈaq1iːr dˈɑdeːˈand
 067 | هیچْکَسْ دَرْ میانِ ما نیسْتْ کِ دَرْ زِنْدِگی  | hˈitʃkas dˈar miˈɑne mɑ nˈist kˈeː dˈar zˈendeɡˌi
 068 | آسیبْ نَدیدِ_باشَدْ  | ˈɑsib nˈadidˌeː bˈɑʃad
 069 | رَفْتارِ پِدَرانْ وَ مادَرانِ هَمِ‌یِ ما بِ ناچارْ  | raftˈɑre pedˈarɑn vˈa mˌɑdarˈɑne hˈameːjˈe mɑ beː nɑtʃˈɑr
 070 | پایین‌تَرْ اَزْ حَدِّ ایدِ‌آلْ بودِ_اَسْتْ  | pˈɑjintar az hˈadde ˌiːdeːˈɑl bˈuːdeː ˈast
 071 | ما بِ جایِ توْضیحْ دادِنِ دَعْوا می‌کُنیمْ  | mɑ beː dʒˌɑje tˈozih dˈɑdenˌe daʔvˈɑ mikˈonim
 072 | بِ جایِ یادْ دادِنِ غُرْ میزَنیمْ  | beː dʒˌɑje jˈɑd dˈɑdenˌe q1ˈor mizˈanim
 073 | بِجایِ تَجْزیِ وَ تَحْلیلْ کَرْدَنِ نِگَرانی‌هایِمانْ  | bedʒˈɑje tadʒzˈije vˈa tˈahlil kardˈane nˌeɡarˈɑnihɑjˈemɑn
 074 | بی‌قَرارْ می‌شَویمْ  | biq1arˈɑr miʃˈavim
 075 | دُروغْ می‌گوییمْ  | dˈoruːq1 miɡˈujiːm
 076 | وَ تَقْصیرْ را گَرْدَنِ اَفْرادِ بی‌گُناهْ می‌اَنْدازیمْ  | vˈa tˈaq1sir rɑ ɡardˈane ˈaːfrˈɑde biɡˈonɑːh miˈaːndˈɑzim
 077 | اِحْتِمالِ اینْکِ اِنْسانیِ کامِلْ وَ بی‌نَقْصْ  | ˌehtemˈɑle ˈinkeː ensˈɑniˌe kˈɑmel vˈa binˈaq1s
 078 | اَزْ ناکُجا سَرْ وَ کَلِّ‌اَشْ پِیْدا شَوَدْ صِفْرْ اَسْتْ  | az nɑkˈodʒɑ sˈar vˈa kˈalleːaʃ pˈejdɑ ʃavˈad sˈefr ˈast
 079 | نیازی نیسْتْ کامِلَاْ یِکْ غَریبِ را بِشِناسیمْ  | nijˈɑzi nˈist kɑmˈelan jˈek q1arˈibeː rɑ beʃenˈɑsim
 080 | تا بِ اینْ موْضوع بِرِسیمْ  | tɑː beː iːn mˈozuː berˈesim
 081 | رَوِشِ بِخُصوصْ آنانْ  | rˈaveʃˌe bexˈosuːs ˈɑnˈɑn
 082 | بَرایِ عَصَبانی کَرْدَنِ ما یا عَصَبانیَتِ خوْدِشانْ فوْرَاْ مَعْلومْ نِمی‌شَوَدْ  | bˌarɑjˈe ˌasabˈɑni kardˈane mɑ jɑː ˌasabˌɑnijjˈate xodˌeʃɑn fˈoran mˈaʔluːm nˌemiʃavˈad
 083 | مُمْکِنْ اَسْتْ سالْها طولْ بِکِشَدْ  | mˈomken ˈast sˈɑlhɑ tˈuːl bekˈeʃad
 084 | اَمّا وُجودِ آنْ را میتَوانْ اَزْ هَمانْ اِبْتِدا  | ˈammˌɑ vodʒˈuːde ɑn rɑ mitˈavɑn az hamˈɑn ebtˈedɑ
 085 | بِ عُنْوانِ پیش‌فَرْضْ دَرْ نَظَرْ داشْتْ  | beː onvˈɑne pˈiʃfˈarz dˈar nˈazar dˈɑʃt
 086 | بَنابَراینْ  | bˌanɑbˈarin
 087 | اِنْتِخابِ یِکْ شَخْصْ بَرایِ اِزْدِواجْ  | ˌentexˈɑbe jˈek ʃˈaxs bˌarɑjˈe ezdˈevɑdʒ
 088 | دَرْواقِعْ یَعْنی تَصْمیمْ بِگیریمْ  | darvˈɑq1eʔ jˈaʔni tˈasmim beɡˈirim
 089 | دَقیقَاْ چِ نوْعْ رَنْجی را می‌خواهیمْ مُتِحَمِّلْ شَویمْ  | daq1ˈiq1an tʃeː nˈoʔ rˈandʒi rɑ mixˈɑhim mˌotehˈammel ʃˈavim
 090 | بِ جایِ اینْکِ تَصَوُّرْ کُنیمْ راهی یافْتِ‌ایمْ  | beː dʒˌɑje ˈinkeː tasˈavvor kˈonim rˈɑhi jˈɑfteːˈiːm
 091 | تا اَزْ قَوانینِ حاکِمْ بَرْ زِنْدِگیِ عاطِفی  | tɑː az q1avˈɑninˌe hˈɑkem bar zˈendeɡˌie ˈɑtefˌi
 092 | چِشْم‌پوشی کُنیمْ  | tʃˈeʃmpˈuːʃi kˈonim
 093 | هَمِ‌یِ ما حَقیقَتَاْ دَرْ نَهایَتْ  | hˈameːjˈe mɑ hˌaq1iq1ˈatan dˈar nahˈɑjat
 094 | بِ آنْ شَخْصیَتِ هَمیشِگیِ کابوس‌هایِمانْ می‌رَسیمْ  | beː ɑn ʃˌaxsiːjˈate hˌamiʃeɡˈie kˈɑbuːshɑjˈemɑn mirˈasim
 095 | آدَمِ اِشْتِباهی  | ɑdˈame ˌeʃtebˈɑhi
 096 | اَمّا اینْ لُزومَاْ فاجِعِ نیسْتْ  | ˈammˌɑ iːn lozˈuman fˈɑdʒeʔˈeː nˈist
 097 | بِدُبّینیِ روْشَنْفِکْرانِ‌یِ رومانْتیکْ فَقَطْ بِ اینْ بَسَنْدِ میکُنَدْ کِ یِکْ شَخْصْ نِمی‌تَوانَدْ  | bedˌobbinˈie rˌoːʃanfekrˈɑneːjˈe ruːmˈɑntik fˈaq1at beː iːn basˈandeː mikˈonad kˈeː jˈek ʃˈaxs nˌemitavˈɑnad
 098 | هَمِ چیزْ شَخْصِ دیگَرْ باشَدْ  | hˈameː tʃˈiz ʃˈaxse dˈiɡar bˈɑʃad
 099 | ما بایَدْ دُنْبالِ راه‌هایی بِگَرْدیمْ  | mɑ bˈɑjad donbˈɑle rˈɑhhˈɑiː beɡˈardim
 100 | تا خوْدِمانْ را تا آنْجا کِ می‌تَوانیمْ  | tɑː xodˌemɑn rɑ tɑː ˈɑndʒˈɑ kˈeː mitˈavɑnˌim
 101 | آرامْ وَ مِهْرْبانانِ  | ˈɑrˈɑm vˈa mˌeːhrbɑnˈɑneː
 102 | با واقِعیَت‌هایِ عَجیبْ وَ غَریبْ بِ زِنْدِگی  | bɑ vˈɑq1eʔˈiːjathɑjˈe ˈaːdʒib vˈa q1ˈarib beː zˈendeɡˌi
 103 | دَرْ کِنارِ موْجودْ گُمْراه‌شُدِ‌یِ دیگَری  | dˈar kenˈɑːre mˈodʒuːd ɡˈomrɑhʃˈodeːjˈe dˈiɡarˌi
 104 | تَطْبیقْ دَهیمْ  | tˈatbiq1 dˈahim
 105 | هَمیشِ فَقَطْ اِمْکانِ یِکْ اِزْدِواجِ نِسْبَتَاْ خوبْ وُجودْ دارَدْ  | hamˈiʃeː fˈaq1at emkˈɑne jˈek ˌezdevˈɑdʒe nesbˈatan xˈuːb vˈodʒuːd dˈɑrad
 106 | بَرایِ اینْکِ بِ اینْ دَرْکْ بِرِسیمْ  | bˌarɑjˈe ˈinkeː beː iːn dˈark berˈesim
 107 | خوبْ اَسْتْ قَبْلْ اَزْ تَشْکیلِ خانِوادِ  | xˈuːb ˈast q1ˈabl az taʃkˈile xˌɑnevˈɑdeː
 108 | تَجْرُبه‌هایی داشْتِ_باشیمْ  | tadʒrˈobehˈɑiː dˈɑʃteː bˈɑʃim
 109 | نه بَرایِ یافْتَنِ فُرْصَتی  | nˈa bˌarɑjˈe jˈɑftanˌe forsˈati
 110 | بَرایِ پِیْدا کَرْدَنِ آدَمْ دُرُسْتْ  | bˌarɑjˈe pˈejdɑ kardˈane ˈɑdam dˈorost
 111 | بَلْکِ بِ جَهَتِ داشْتَنِ فُرْصَتِ کافی  | bˈalkeː beː dʒahˈate dˈɑʃtanˌe forsˈate kˈɑfi
 112 | بَرایِ پِی‌بِرَدْنِ مُسْتَقیمْ  | bˌarɑjˈe pˈejberˈadne mostˈaq1im
 113 | وَ دَرْ موْقِعیَت‌هایِ مُخْتَلِفْ بِ اینْ حَقیقَتْ  | vˈa dˈar mˌoq1eʔˈiːjathɑjˈe moxtˈalef beː iːn haq1ˈiq1at
 114 | کِ چِنینْ اِنْسانی وُجودْ نَدارَدْ  | kˈeː tʃˈenin ensˈɑni vˈodʒuːd nˈadɑrˌad
 115 | وَ اینْ کِ هَمِ واقِعَاْ  | vˈa iːn kˈeː hˈameː vɑq1ˈeʔan
 116 | وَقْتی اَزْ نَزْدیکْ وارِسی شَوَنْدْ  | vˈaq1ti az nˈazdik vˈɑresˌi ʃˈavand
 117 | ایرادْ وَ اِشْتِباهْ دارَنْدْ  | iːrˈɑd vˈa eʃtˈebɑh dˈɑrand
 118 | رَبیعْ اِحْساسْ می‌کُنَدْ بَرایِ اِزْدِواجْ آمادِ اَسْتْ  | rˈabiʔ ˈehsɑs mikˈonad bˌarɑjˈe ezdˈevɑdʒ ˈɑmˈɑdeː ˈast
 119 | زیرا اَزْ اینْکِ کامِلَاْ دَرْکْ شَوَدْ ناامیدْ شُدِ_اَسْتْ  | zirˈɑ az ˈinkeː kɑmˈelan dˈark ʃavˈad nˈɑˈɑmid ʃˈodeː ˈast
 120 | عِشْقْ  | ˈeːʃq1
 121 | با تَجْرُبِ‌یِ دَرْیافْتِ دَرْکِ کامِلْ  | bɑ tadʒrˈobejˈe darjˈɑfte dˈarke kˈɑmel
 122 | بِ شِکْلی غِیْرعِادی وَ دِلْسوزانِ آغازْ می‌شَوَدْ  | beː ʃˈekli q1ˈejreˈɑdi vˈa delsuːzˈɑneː ˈɑq1ˈɑz miʃavˈad
 123 | مَعْشوقِ تَنْهایی‌هایِ ما را دَرَمی‌یابَدْ  | maʔʃˈuq1e tanhˈɑiːhɑjˈe mɑ rɑ darˈamijˈɑbad
 124 | نیازی نیسْتْ توْضیحْ دَهیمْ کِ چِرا آنْ جوکْ بِخُصوصْ بِ نَظَرِمانْ خِیْلی بامَزِ هَسْتْ  | nijˈɑzi nˈist tˈozih dˈahim kˈeː tʃˈerɑ ɑn dʒˈuːk bexˈosuːs beː nˈazarˌemɑn xˈejli bɑmˈazeː hˈast
 125 | هَرْ دوْیِ ما اَزْ آدَم‌هایِ مُشابِهی بَدِمانْ می‌آیَدْ  | har dˈoje mɑ az ˈɑdamhɑjˈe mˌoʃɑbˈehi badˈemɑn miˈɑjad
 126 | هَرْ دوْیِمانْ می‌خواهیمْ آنْ سِناریویِ جِنْسی نِسْبَتَاْ ویژِ را  | har dojˈemɑn mixˈɑhim ɑn sˌenɑrˌijoˈie dʒˈensi nesbˈatan vˈiʒeː rˈɑ
 127 | اِمْتِحانْ کُنیمْ  | emtˈehɑn kˈonim
 128 | اِدامِ‌یِ آنْ اِمْکان‌پَذیرْ نیسْتْ  | edˈɑmeːjˈe ɑn ˈemkɑnpˈazir nˈist
 129 | وَقْتی با مَحْدودیَت‌هایِ مَنْطِقی ظَرْفیَتِ مَعْشوقِمانْ بَرایِ دَرْکِ ما  | vˈaq1ti bɑ mˌahdudˈiːjathɑjˈe mantˈeq1i zˌarfiːjˈate mˌaʔʃuq1ˈemɑn bˌarɑjˈe dˈarke mˈɑ
 130 | دُچارِ مُشْکِلْ می‌شَویمْ  | dotʃˈɑre mˈoʃkel miʃˈavim
 131 | نَبایَدْ او را بِخاطِرِ کوتاهی سَرْزَنِشْ کُنیمْ  | nˈabˈɑjad ˈuː rɑ bexˈɑterˌe kuːtˈɑhi sarzˈaneʃ kˈonim
 132 | او بِ‌دَرْدَنْخوْرْ نیسْتْ  | ˈuː beːdardˈanxor nˈist
 133 | او نِمی‌تَوانِسْتِ  | ˈuː nˌemitˈavɑnˌesteː
 134 | کامِلَاْ بِ ماهیَتِ ما پِیْ بِبَرَدْ  | kɑmˈelan beː mˌɑhiːjˈate mɑ pˈej bebˈarad
 135 | وَ ما نیزْ دَرْ اینْ بارِ  | vˈa mɑ nˈiz dˈar iːn bˈɑreː
 136 | بِهْتَرْ اَزْ او نَبودِ‌ایمْ  | bˈehtar az ˈuː nˈabuːdˌeːˈiːm
 137 | کِ اَلْبَتِّ طَبیعیسْتِ  | kˈeː albˈatteː tˌabiʔˈiste
 138 | هیچْ کَسْ نِمیتَوانَدْ کامِلَاْ با کَسی هَمْدَرْدی کُنَدْ یا او را دَرْکْ کُنَدْ  | hˈitʃ kˈas nˈemitˌavɑnˌad kɑmˈelan bɑ kˈasi hamdˈardi kˈonad jɑː ˈuː rɑ dˈark kˈonad
 139 | رَبیعْ اِحْساسْ می‌کُنَدْ بَرایِ اِزْدِواجْ آمادِ اَسْتْ  | rˈabiʔ ˈehsɑs mikˈonad bˌarɑjˈe ezdˈevɑdʒ ˈɑmˈɑdeː ˈast
 140 | زیرا مُتِوَجِّ می‌شَوَدْ کِ دیوانِ اَسْتْ  | zirˈɑ mˌotevˈadʒdʒeː miʃavˈad kˈeː divˈɑneː ˈast
 141 | کامِلَاْ بَرایِمانْ غِیْرِقابِلْ دَرْکْ اَسْتْ  | kɑmˈelan barˈɑjemˌɑn q1ˈejreq1ˈɑbel dˈark ˈast
 142 | کِ خوْدِمانْ را دیوانِ بِدانیمْ  | kˈeː xodˌemɑn rɑ divˈɑneː bedˈɑnim
 143 | ما بِ نَظَرِ خوْدِمانْ خِیْلی مَعْمولی وَ خِیْلی خوبْ هَسْتیمْ  | mɑ beː nˈazarˌe xodˌemɑn xˈejli maʔmˈuːli vˈa xˈejli xˈuːb hˈastim
 144 | اینْ دیگَرانْ هَسْتَنْدْ کِ ناهَنْماهْنَگْ اَنْدْ  | iːn diɡˈarɑn hˈastand kˈeː nɑhˈanmˈɑhnaɡ ˈand
 145 | وَ با اینْ حالْ  | vˈa bɑ iːn hˈɑl
 146 | بُلوغْ با تَواناییِ دَرْکْ کَرْدَنْ  | bˈoluq1 bɑ tˌavɑnɑˈiːe dˈark kˈardan
 147 | وَ دَرْ زَمانِ مُناسِبْ وَ بِدونِ حالَتِ تَدافُعیِ  | vˈa dˈar zamˈɑne monˈɑseb vˈa bedˈuːne hɑlˈate tadˈɑfoʔˌie
 148 | پَذیرْفَتَنِ دیوانِگی‌مانْ آغازْ می‌شَوَدْ  | pˌazirfatˈane dˌivɑnˈeɡimˈɑn ˈɑq1ˈɑz miʃavˈad
 149 | اَگَرْ مُدامْ اَزْ آنْچِ هَسْتیمْ عَمیقَاْ خِجالَتْ نَکِشیمْ  | ˌaɡˈar mˈodɑm az ˌɑntʃe hˈastim amˈiq1an xedʒˈɑlat nakˈeʃim
 150 | سَفَرِ خوْدْشِناسی هَنوزْ آغازْ نَشُدِ_اَسْتْ  | safˈare xodʃenˈɑsi hˈanuz ˈɑq1ˈɑz naʃˈodeː ˈast
 151 | رَبیعْ آمادِ‌یِ اِزْدِواجْ اَسْتْ  | rˈabiʔ ˈɑmˈɑdeːjˈe ezdˈevɑdʒ ˈast
 152 | زیرا فَهْمیدِ  | zirˈɑ fahmˈideː
 153 | کِ اینْ کِرِسْتِنْ نیسْتْ کِ بَدْقِلِقْ اَسْتْ  | kˈeː iːn kerˈesten nˈist kˈeː badq1ˈeleq1 ˈast
 154 | آنْها مُسَلَّمَاْ دَرونِ قَفَسِ اِزْدِواجْ  | ˌɑnhɑ mˌosallˈaman darˈune q1afˈase ezdˈevɑdʒ
 155 | بَدْقِلِقْ بِ نَظَرْ میرَسَنْدْ  | badq1ˈeleq1 beː nˈazar mirˈasand
 156 | وَقْتی بَرْ سَرِ چِنینْ مَسائِلِ کوچَکی  | vˈaq1ti bar sˈare tʃˈenin masˈɑʔelˌe kuːtʃˈaki
