 018 | اَمّا رَبیعْ دُچارِ تَوَهُّمْ نیسْتْ  | ˈammˌɑ rˈabiʔ dotʃˈɑre tavˈahhom nˈist
 019 | با او مُصاحِبِ می‌شَوَدْ  | bɑ ˈuː mˌosɑhˈebeː miʃavˈad
 020 | مادَرْ کِرِسْتِنْ می‌خاهَدْ  | mˈɑdar kerˈesten mixˈɑhad
 021 | راجِعْ بِ خانِوادِ‌اَشْ بِدانَدْ  | rˈɑdʒeʔ beː xˌɑnevˈɑdeːaʃ bedˈɑnad
 022 | وَ رَوابِطِ قَبْلیَشْ  | vˈa rˌavɑbˈete q1ablˈijaʃ
 023 | وَ اینْکِ چِطُرْ کارَشْ دَرْ لَنْدَنْ بِ پایانْ رِسیدِ  | vˈa ˈinkeː tʃˈetor kˈɑraʃ dˈar lˈandan beː pˈɑjɑn rˈesidˌeː
 024 | وَ دَرْ اَدینْبَرو چِ مَسْئولیَتْ هایی دارَدْ  | vˈa dˈar ˈaːdinbˌaruː tʃeː mˌasʔuːlˈiːjat hˈɑiː dˈɑrad
 025 | رویِ تا حَدِّ مُمْکِنْ  | rˈuje tɑː hˈadde mˈomken
 026 | مُرِدِ اَرْزْیابی قَرارْ می‌گیرَدْ  | morˈede ˈaːrzjɑbˌi q1arˈɑr miɡˈirad
 027 | آنْ هَمْ دَرْ اینْ دُرانی  | ɑn hˈam dˈar iːn doːrˈɑni
 028 | کِ دیگَرْ جایی بَرایِ مُراقِبَت‌هایِ پَدْرو مادَری نیسْتْ  | kˈeː dˈiɡar dʒˌɑiː bˌarɑjˈe mˌorɑq1ˈebathɑjˈe pˈadruː mɑdˈari nˈist
 029 | وَ تاَکّیدْ می‌شَوَدْ  | vˈa tˈakkid miʃavˈad
 030 | کِ اَگَرْ اِخْتیارِ اُمورْ  | kˈeː ˌaɡˈar ˌextijˈɑre ˈomur
 031 | بِ هیچْ داوَری خارِجْ اَزْ آنْ رابِطِ سِپُرْدِ_نَشَوَدْ  | beː hˈitʃ dɑvˈari xˈɑredʒ az ɑn rˈɑbetˌeː sˈepordˌeː nˈaʃavˈad
 032 | رَوابِطِ بِهْتَرْ پیشْ می‌رَوَنْدْ  | rˌavɑbˈete bˈehtar pˈiʃ mirˈavand
 033 | زیرا وَصْلَت‌ها یِ رُمانْتیکْ  | zirˈɑ vˈaslathɑ jˈeː romˈɑntik
 034 | بایَدْ دَرْ اِخْتیارِ اِنْحِصاریِ اَفْرادِ مَرْبوطِ باشَدْ  | bˈɑjad dˈar ˌextijˈɑre ˌenhesˈɑriˌe ˈaːfrˈɑde marbˈuteː bˈɑʃad
 035 | بِدونِ دَرْ نَظَرْ گِرِفْتَنْ  | bedˈuːne dˈar nˈazar ɡerˈeftan
 036 | حَتّا آنْهایی کِ چَنْدْ سالِ پیشْ  | hˌattˈɑ ɑnhˌɑiː kˈeː tʃˈand sˈɑle pˈiʃ
 037 | یِکی اَزْ طَرَفِیْنْ را  | jˈeki az tarˈafejn rˈɑ
 038 | هَرْ روزْ عَصْرِ حَمّامْ می‌کَرْدِ  | har rˈuːz ˈaːsre hˈammɑm mikˈardeː
 039 | وَ آخَرِ هَفْتِ‌ها  | vˈa ɑxˈare hˈafteːhˈɑ
 040 | او را با کالِسْکِ  | ˈuː rɑ bɑ kɑlˈeskeː
 041 | بِ پارْکِ باتْ می‌بُرْدْ  | beː pˈɑrke bˈɑt mibˈord
 042 | تا بِ کَبوتَرْها خُرْدِ نانْ بِدَهَدْ  | tɑː beː kˌabuːtˈarhɑ xˈordeː nˈɑn bedˈahad
 043 | اینْکِ خانُمِ نیلانْ حَرْفی نَمیزَنَدْ  | ˈinkeː xɑnˈome nˈilɑn hˈarfi nˈamizˌanad
 044 | بِ اینْ مَعْنا نیسْتْ کِ سُالی نَدارَدْ  | beː iːn maʔnˈɑ nˈist kˈeː soˈɑli nˈadɑrˌad
 045 | او نِمیدانَدْ کِ آیا رَبیعِ خیانَتْکارْ اَزْ آبْ دَرْ می‌آیَدْ یا وِلْ خَرْجْ  | ˈuː nˌemidˈɑnad kˈeː ˈɑiˈɑ rˌabiʔˈe xiˈɑnatkˌɑr az ˈɑb dˈar miˈɑjad jɑː vˈel xˈardʒ
 046 | کَمْ اِرادِ یا اَلْکُلی  | kˈam erˈɑdeː jɑː alkˈoli
 047 | اَدْمْ خَسْتِ کُنَنْدِ‌ای می‌شَوَدْ یا اَزْ آنْهایی کِ بَرایِ بَرْطَرَفْ کَرْدَنِ مُشاجِرِ‌  | ˈaːdm xˈasteː konˈandeːiː miʃavˈad jɑː az ɑnhˌɑiː kˈeː bˌarɑjˈe bartˈaraf kardˈane mˌoʃɑdʒˈereː
 048 | یِ اَنْدَکی بِ زورْ مُتِوَصِّلْ می‌شَوَنْدْ  | jˈe andˌaki beː zˈuːr mˌotevˈassel miʃˈavand
 049 | خانُمِ لیلانْدْ  | xɑnˈome lilˈɑnd
 050 | راجِعْ بِ اینْ مَسائِلْ کُنْجْکاوْ اَسْتْ  | rˈɑdʒeʔ beː iːn masˈɑʔel kˈondʒkɑv ˈast
 051 | زیرا او بِهْتَرْ اَزْ هَرْکَسی می‌دانَدْ  | zirˈɑ ˈuː bˈehtar az harkˈasi midˈɑnad
 052 | کِ هیچْ کَسْ بِ اَنْدازِ‌یِ کَسی کِ با او اِزْدِواجْ می‌کُنیمْ  | kˈeː hˈitʃ kˈas beː ˈaːndˈɑzeːjˈe kˈasi kˈeː bɑ ˈuː ezdˈevɑdʒ mikˈonim
 053 | نِمی‌تَوانَدْ ما را نابودْ کُنَدْ  | nˌemitavˈɑnad mɑ rɑ nɑbˈuːd kˈonad
 054 | وَقْتی خانُمِ لیلانْدْ  | vˈaq1ti xɑnˈome lilˈɑnd
 055 | دَرْ آخَرینْ روزْ حُضورِ آنْها سَرِ میزِ ناهارْ بِ رَبیعْ می‌گویَدْ  | dˈar ɑxˈarin rˈuːz hozˈuːre ˌɑnhɑ sˈare mˈize nɑhˈɑr beː rˈabiʔ miɡˈujad
 056 | کِ چِقَدْرْ حِیْفْ کِ کِرِسْتِنْ  | kˈeː tʃˈeq1adr hˈejf kˈeː kerˈesten
 057 | بَعْدْ اَزْ رَفْتَنِ پِدَرَشْ  | bˈaʔd az raftˈane pedˈaraʃ
 058 | دیگَرْ حَتّا یِکْ نُتْ هَمْ نَخانْدِ  | dˈiɡar hˌattˈɑ jˈek nˈot hˈam nˈaxˈɑndeː
 059 | چُنْ او صِدایِ فُقْ اُلعادِّ خُشْ آتیِ داشْتِ  | tʃˈon ˈuː sˈedɑje fˈoːq1 olˈɑdde xˈoʃ ˈɑtijˌe dˈɑʃteː
 060 | وَ دارایِ جایْگاهْهایِ  | vˈa dˈɑrˈɑje dʒɑjɡˈɑhhˌɑje
 061 | دَرْ گُروه‌یِ خانَنْدِگانْ صِدایِ زیرْ  | dˈar ɡˈoruːhjˈe xˈɑnandˌeɡɑn sˈedɑje zˈir
 062 | دَرْ گُروه‌یِ کَرْ بودِ  | dˈar ɡˈoruːhjˈe kˈar bˈuːdeː
 063 | فَقَطْ فَعالیتْهایِ فُقِ بَرْنامِ‌یِ پیشینِ دُخْتَرَشْ را شَرْحْ نِمی‌دَهَدْ  | fˈaq1at faʔˈɑlithˈɑje fˈoːq1e barnˈɑmeːjˈe piʃˈine doxtˈaraʃ rɑ ʃˈarh nˌemidˈahad
 064 | بَلْکِ دَرْ چارْچوبِ قَواعِدْ  | bˈalkeː dˈar tʃˈɑrtʃuːbˌe q1avˈɑʔed
 065 | اَزْ رَبیعْ دَرْخاسْتْ می‌کُنَدْ  | az rˈabiʔ dˈarxɑst mikˈonad
 066 | زِنْدِگی کِرِسْتِنْ را نابودْ نَکُنَدْ  | zˈendeɡˌi kerˈesten rɑ nɑbˈuːd nakˈonad
 067 | رَبیعْ وَ کِرِسْتِنْ  | rˈabiʔ vˈa kerˈesten
 068 | یِکْ شَبْ قَبْلْ اَزْ شَبِ سالِ نُ  | jˈek ʃˈab q1ˈabl az ʃˈabe sˈɑle nˈoː
 069 | بِ سَمْتِ اَدینْبَرو راهی می‌شَوَنْدْ  | beː sˈamte ˈaːdinbˌaruː rˈɑhi miʃˈavand
 070 | مَسیری چاهارْ ساعَتِ اَزْ اینْ سو  | masˈiri tʃˈɑhɑr sɑʔˈateː az iːn sˈuː
 071 | بِ آنْ سویِ هایْلْنَدَزْ  | beː ɑn sˈuːje hˈɑjlnadˌaz
 072 | سَوارْ بَرْ قَطاری با مُتُرِ دیزِلِ قَدیمیِ  | savˈɑr bar q1atˈɑri bɑ motˈore dizˈele q1ˌadimˈie
 073 | کِرِسْتِنْ کِ بارْها سَفَرْ دَرْ اینْ مَسیرْ را تَجْرُبِ کَرْدِ  | kerˈesten kˈeː bˈɑrhɑ sˈafar dˈar iːn mˈasir rɑ tadʒrˈobe kˈardeː
 074 | می‌دانِسْتِ کِ بایَدْ پَتو بیاوَرَدْ  | midɑnˈesteː kˈeː bˈɑjad pˈatuː bˌijɑvˈarad
 075 | وَ آنْها دَرْ واگُنِ خالی عَقَبْ  | vˈa ˌɑnhɑ dˈar vɑɡˈone xˈɑli ˈaːq1ab
 076 | آنْ را دورِ خُدْ میپیچَنْدْ  | ɑn rɑ dˈuːre xod mipˈitʃand
 077 | اَزْ مَنْظَرِ مَزارِعِ دُرَدَسْتِ  | az manzˈare mazˈɑreʔˌe doradˈaste
 078 | قَطارْ بایَدْ شَبیه‌یِ خَطیِ نُرانی بِ نَظَرْ بِرِسَدْ  | q1atˈɑr bˈɑjad ʃˈabihjˈe xatˈie norˈɑni beː nˈazar berˈesad
 079 | بِ اَنْدازِ‌یِ هِزارْ پایی کِ دَرْ صَفْحِ‌ای سیاهْ پیشْ می‌رَوَدْ  | beː ˈaːndˈɑzeːjˈe hˈezɑr pˈɑiː kˈeː dˈar sˈafheːiː siˈɑh pˈiʃ mirˈavad
 080 | کِرِسْتِنِ غَرْقْ دَرْ فِکْرْ اَسْتْ  | kˌerestˈene q1ˈarq1 dˈar fˈekr ˈast
 081 | دَرْ جَوابِ رَبیعْ می‌گویَدْ  | dˈar dʒavˈɑbe rˈabiʔ miɡˈujad
 082 | نه چیزی نیسْتْ  | nˈa tʃˈizi nˈist
 083 | اَمّا هَنوزْ اینْ حَرْفْ را نَزَدِ  | ˈammˌɑ hˈanuz iːn hˈarf rɑ nazˈadeː
 084 | کِ قَطْرِ‌یِ اَشْکی اَزْ چَشْمانَشْ جاری می‌شَوَدْ  | kˈeː q1ˈatreːjˈe ˈaʃki az tʃaʃmˈɑnaʃ dʒˈɑri miʃavˈad
 085 | وَ بَعْدْ بِ سُرْعَتِ  | vˈa bˈaʔd beː sorʔˈate
 086 | دُوُّمینْ وَ سِوُّمینْ قَطْرِ‌  | dovvˈomin vˈa sˈevvomˌin q1ˈatreː
 087 | یِ باایْنْ حالْ  | jˈe bˈɑˈɑjn hˈɑl
 088 | تاَکّیدْ می‌کُنَدْ کِ چیزی نیسْتْ  | tˈakkid mikˈonad kˈeː tʃˈizi nˈist
 089 | لوسْ شُدِ اَحْمَقْ شُدِ  | lˈuːs ʃˈodeː ˈaːhmaq1 ʃˈodeː
 090 | نِمی‌خاهَدْ رَبیعْ را مُعَذَّبْ کُنَدْ  | nˌemixˈɑhad rˈabiʔ rɑ moʔˈazzab kˈonad
 091 | هَمِ‌یِ مَرْدْها  | hˈameːjˈe mˈardhɑ
 092 | اَزْ اینْ چیزْها بَدِشانْ می‌آیَدْ  | az iːn tʃˈizhɑ badˈeʃɑn miˈɑjad
 093 | وَ کِرِسْتِنْ نِمیخاهَدْ  | vˈa kerˈesten nˈemixˌɑhad
 094 | اینْ کارْ را تَبْدیلْ بِ عادَتْ کُنَدْ  | iːn kˈɑr rɑ tˈabdil beː ˈɑdat kˈonad
 095 | اَزْ هَمِ مُهِمْتَرْ هیچْ رَبْطی بِ رَبیعْ نَدارَدْ  | az hˈameː mˈohemtˌar hˈitʃ rˈabti beː rˈabiʔ nˈadɑrˌad
 096 | مَرْبوطْ بِ مادَرَشْ اَسْتْ  | mˈarbut beː mɑdˈaraʃ ˈast
 097 | او گِرْیِ می‌کُنَدْ  | ˈuː ɡˈerjeː mikˈonad
 098 | چُنْ بَرایِ اَوَّلینْ بارْ دَرْ بُزُرْگْسالی‌اَشْ  | tʃˈon bˌarɑjˈe avvˈalin bˈɑr dˈar bozorɡsˈɑliˈaʃ
 099 | واقِعَنْ خُشْحالْ اَسْتْ  | vɑq1ˈeʔan xoʃhˈɑl ˈast
 100 | خُشْحالی ای کِ مادَرَشْ  | xoʃhˈɑli iː kˈeː mɑdˈaraʃ
 101 | کِ با او اِرْتِباطی اَزْ جِنْسِ هَمْزیسْتی دارَدْ  | kˈeː bɑ ˈuː ˌertebˈɑti az dʒˈense hamzˈisti dˈɑrad
 102 | بِ نُدْرَتْ با آنْ آشْناسْتْ  | beː nˈodrat bɑ ɑn ˈɑʃnˈɑst
 103 | خانُمِ لیلانْدْ  | xɑnˈome lilˈɑnd
 104 | نِگَرانْ اَسْتْ کِ مَبادا رَبیعْ  | neɡˈarɑn ˈast kˈeː mabˈɑdˈɑ rˈabiʔ
 105 | کِرِسْتِنْ را ناراحَتْ کُنَدْ  | kerˈesten rɑ nɑrˈɑhat kˈonad
 106 | کِرِسْتِنْ با اِحْساسِ گُناهْ گِرْیِ می‌کُنَدْ اَزْ اینْ کِ  | kerˈesten bɑ ehsˈɑse ɡˈonɑːh ɡˈerjeː mikˈonad az iːn kˈeː
 107 | چِ قَدْرْ مَعْشوقَشْ  | tʃeː q1ˈadr maʔʃˈuq1aʃ
 108 | باعِثِ خُشْحالیِ او شُدِ_اَسْتْ  | bˈɑʔesˌe xoʃhˈɑliˌe ˈuː ʃˈodeː ˈast
 109 | رَبیعِ او را دَرْ آغوشِ خُدْ می‌گیرَدْ  | rˌabiʔˈe ˈuː rɑ dˈar ˈɑq1uːʃˌe xod miɡˈirad
 110 | حَرْفی بینِشانِ رَدْ وَ بَدَلْ نِمی‌شَوَدْ  | hˈarfi bˌineʃˈɑne rˈad vˈa bˈadal nˌemiʃavˈad
 111 | دَرْ طولِ شِشْ ماهْ  | dˈar tˈuːle ʃˈeʃ mˈɑh
 112 | کَمی هَمْدیگَرْ را شِناخْتِ‌  | kˈami hamdˈiɡar rɑ ʃenˈɑxteː
 113 | اَنْدْ رَبیعْ اَزْ قَبْلْ بَرْنامِ‌یِ ریزی نَکَرْدِ_بودْ  | and rˈabiʔ az q1ˈabl barnˈɑmeːjˈe rˈizi nakˈardeː bˈuːd
 114 | کِ حالا اینْ مُضوع را پیشْ بِکِشَدْ  | kˈeː hˈɑlɑ iːn mˈozuː rɑ pˈiʃ bekˈeʃad
 115 | اَمّا دُرُسْتْ  | ˈammˌɑ dˈorost
 116 | بَعْدْ اَزْ روسْتایِ کیلیکِ رَنْکی  | bˈaʔd az ruːstˈɑje kilˈike rˈanki
 117 | بَعْدْ اَزْ رَفْتَنِ ماَمورْ جَمْعْ آوَری بِلیطْ  | bˈaʔd az raftˈane mˈamur dʒˈamʔ ˈɑvarˌi belˈit
 118 | رو می‌کُنَدْ بِ کِرِسْتِنْ  | rˈu mikˈonad beː kerˈesten
 119 | وَ بِدونِ مُقَدَّمِ  | vˈa bedˈuːne mˌoq1addˈameː
 120 | اَزْ او دَرْخاسْتِ اِزْدِواجْ می‌کُنَدْ  | az ˈuː darxˈɑste ezdˈevɑdʒ mikˈonad
 121 | وَ اِضافِ می‌کُنَدْ کِ نه لُزومَنْ هَمینْ حالا  | vˈa ezˈɑfeː mikˈonad kˈeː nˈa lozˈuman hˈamin hˈɑlɑ
 122 | هَرْ زَمانْ کِ او فِکْرْ می‌کُنَدْ مُناسِبْ اَسْتْ  | har zamˈɑn kˈeː ˈuː fˈekr mikˈonad monˈɑseb ˈast
 123 | وَ نه لُزومَنْ با بوقْ وَ کَرْنا  | vˈa nˈa lozˈuman bɑ bˈuːq1 vˈa karnˈɑ
 124 | میتَوانَدْ یِکْ مَراسِمِ جَمْعْ وَ جورْ باشَدْ  | mitavˈɑnad jˈek mˌarɑsˈeme dʒˈamʔ vˈa dʒˈuːr bˈɑʃad
 125 | فَقَطْ خُدِشانْ وَ مادَرْ کِرِسْتِنْ  | fˈaq1at xodˌeʃɑn vˈa mˈɑdar kerˈesten
 126 | وَ چَنْدْ نَفَرْ اَزْ دوسْتانْ  | vˈa tʃˈand nˈafar az dˈustɑn
 127 | اَلْبَتِّ می‌تَوانَدْ بُزُرْگ‌تَرْ هَمْ باشَدْ  | albˈatteː mitavˈɑnad bozˈorɡtar hˈam bˈɑʃad
 128 | اَگَرْ او اینْطُرْ تَرْجیحْ بِدَهَدْ  | ˌaɡˈar ˈuː ˈintoːr tˈardʒih bedˈahad
 129 | مُهِمْ اینْ اَسْتْ کِ او بی قِیْدْ وَ شَرْطْ  | mˈohem iːn ˈast kˈeː ˈuː bi q1ˈejd vˈa ʃˈart
 130 | وَ بِدونِ هیچْ خاسْتِ‌ایِ  | vˈa bedˈuːne hˈitʃ xˈɑsteːˈiːe
 131 | عاشِقِ کِرِسْتِنْ اَسْتْ  | ˈɑʃeq1ˌe kerˈesten ˈast
 132 | وَ بیشْ اَزْ هَرْ چیزی کِ تا بِ حالِ خاسْتِ  | vˈa bˈiʃ az har tʃˈizi kˈeː tɑː beː hˈɑle xˈɑsteː
 133 | می‌خاهَدْ تا زَمانی کِ زِنْدِ اَسْتْ  | mixˈɑhad tɑː zamˈɑni kˈeː zˈendeː ˈast
 134 | با او باشَدْ  | bɑ ˈuː bˈɑʃad
 135 | کِرِسْتِنِ رویِشْ را بَرْمی گَرْدانْدْ  | kˌerestˈene rˈujeʃ rɑ bˈarmi ɡˈardɑnd
 136 | وَ مُدَّتِ کوتاهی ساکِتْ می‌مانْدْ  | vˈa mˌoddˈate kuːtˈɑhi sˈɑket mimˈɑnd
 137 | او اِقْرارْ می‌کُنَدْ  | ˈuː ˈeq1rɑr mikˈonad
 138 | کِ دُرُسْتْ نِمیدانَدْ  | kˈeː dˈorost nˌemidˈɑnad
 139 | دَرْ چِنینْ مُقِعیَت‌هایی بایَدْ چِکارْ کُنَدْ  | dˈar tʃˈenin mˌoq1eʔˈiːjathˈɑiː bˈɑjad tʃˈekɑr kˈonad
 140 | نه اینْکِ زیادْ اِتِّفاقْ اُفْتادِ_باشَدْ  | nˈa ˈinkeː ziˈɑd ettˈefɑq1 oftˈɑdeː bˈɑʃad
 141 | یا اینْکِ اَصْلَنْ دَرْ گُذَشْتِ  | jɑː ˈinkeː ˈaslan dˈar ɡozˈaʃteː
 142 | دَرْ چِنینْ مُقِعیَتی قَرارْ گِرِفْتِ_باشَدْ  | dˈar tʃˈenin mˌoq1eʔiːjˈati q1arˈɑr ɡerˈefteː bˈɑʃad
 143 | او چیزی بَرایِ گُفْتَنْ آمادِ نَکَرْدِ  | ˈuː tʃˈizi bˌarɑjˈe ɡˈoftan ˈɑmˈɑdeː nakˈardeː
 144 | یِکْ دَفْعِ مِثْلِ صاعِقِ پیشْ آمَدِ  | jˈek dafʔˈeː mˈesle sˈɑʔeq1ˌeː pˈiʃ ɑmˈadeː
 145 | اَمّا اینْ یِکی  | ˈammˌɑ iːn jˈeki
 146 | چِقَدْرْ با اِتِّفاقاتِ دیگَری کِ مَعْمولَنْ  | tʃˈeq1adr bɑ ˌettefɑq1ˈɑte dˈiɡarˌi kˈeː maʔmˈulan
 147 | یِکْ دَفْعِ بَرایَشْ پیشْ می‌آیَنْدْ فَرْقْ دارَدْ  | jˈek dafʔˈeː barˈɑjaʃ pˈiʃ miˈɑjand fˈarq1 dˈɑrad
 148 | چِقَدْرْ رَبیعِ  | tʃˈeq1adr rˌabiʔˈe
 149 | مِهْرْبانْ وَ عاشِقْ وَ با دِلْ وَ جُراَتْ اَسْتْ  | mˈeːhrbɑn vˈa ˈɑʃeq1 vˈa bɑ dˈel vˈa dʒorʔˈat ˈast
 150 | کِ حالا چِنینْ مُضوعی را پیشْ کِشیدِ  | kˈeː hˈɑlɑ tʃˈenin mozˈuːi rɑ pˈiʃ keʃˈideː
 151 | وَ با وُجودِ شَخْصیَتِ مَنْفیِ بافْ کِرِسْتِنْ  | vˈa bɑ vodʒˈuːde ʃˌaxsiːjˈate manfˈie bˈɑf kerˈesten
 152 | وَ عَقیدِ‌یِ راسِخَشْ بِ اینْکِ  | vˈa aːq1ˈideːjˈe rˈɑsexˌaʃ beː ˈinkeː
 153 | بِ اینْ چیزْها اَهَمّیَتی نِمی‌دَهَدْ  | beː iːn tʃˈizhɑ ˌahammiːjˈati nˌemidˈahad
 154 | اَزْ آنْجایی کِ رَبیعْ واقِعَنْ میدانَدْ کِ چِ می‌خاهَدْ  | az ˈɑndʒˈɑiː kˈeː rˈabiʔ vɑq1ˈeʔan midˈɑnad kˈeː tʃeː mixˈɑhad
 155 | وَ واقِعَنْ کِرِسْتِنْ را شِناخْتِ  | vˈa vɑq1ˈeʔan kerˈesten rɑ ʃenˈɑxteː
 156 | وَ می‌دانَدْ چِ هَیولایی اَسْتْ  | vˈa midˈɑnad tʃeː hˌajulˈɑiː ˈast
 157 | کِرِسْتِنْ دَلیلی نِمی‌بینَدْ  | kerˈesten dalˈili nˌemibˈinad
 158 | کِ با تَمامِ وُجودَشْ  | kˈeː bɑ tamˈɑme vodʒˈuːdaʃ
 159 | وَ دَرْ نَهایِتِ تَرْسِ تُاَمْ با رِضایَتْ  | vˈa dˈar nˈahˈɑjetˌe tˈarse tˈoːʔam bɑ rezˈɑjat
 160 | نَگویَدْ  | nˈaɡujˌad
 161 | بَلِ بَلِ بَلِ  | bˈaleː bˈaleː bˈaleː
 162 | اینْ نِشانْ می‌دَهَدْ  | iːn nˈeʃɑn midˈahad
 163 | بَرْرَسیِ موشِکافانِ دَرْ فَرایَنْدِ زِناشوییِ  | bˌarrasˈie mˌuʃekɑfˈɑneː dˈar farɑjˈande zˌenɑʃuˈiːe
 164 | نِسْبی سِتْ  | nˈesbi sˈet
 165 | وَ اَگَرْ اَزْ یِکْ زُجْ بِخاهَنْدْ  | vˈa ˌaɡˈar az jˈek zˈoːdʒ bexˈɑhand
 166 | با صَبوری وَ حَواسِ جَمْعْ  | bɑ sabˈuri vˈa havˈɑse dʒˈamʔ
 167 | دَقیقَنْ تُضیحْ دَهَنْدْ  | daq1ˈiq1an tˈozih dˈahand
 168 | بِ چِ دَلیلی دَرْخاسْتِ اِزْدِواجْ دادِ  | beː tʃeː dalˈili darxˈɑste ezdˈevɑdʒ dˈɑdeː
 169 | یا بِ دَرْخاسْتِ اِزْدِواجْ پاسُخِ مُثْبَتْ دادِ‌اَنْدْ  | jɑː beː darxˈɑste ezdˈevɑdʒ pɑsˈoxe mˈosbat dˈɑdeːˈand
 170 | غِیْرِ رُمانْتیکْ  | q1ˈejre romˈɑntik
 171 | وَ حَتّا بی اَرْزِشْ جِلْوِ می‌کُنَدْ  | vˈa hˌattˈɑ bi ˈarzeʃ dʒˈelveː mikˈonad
 172 | وَ اَلْبَتِّ  | vˈa albˈatteː
 173 | با تَمامِ اینْ تَفاصیلْ  | bɑ tamˈɑme iːn tafˈɑsil
 174 | ما هَمیشِ مُشْتاقیمْ کِ بِپُرْسیمْ  | mɑ hamˈiʃeː moʃtˈɑq1im kˈeː bepˈorsim
 175 | کِیْ وَ کُجا  | kˈej vˈa kˈodʒɑ
 176 | دَرْخاسْتِ اِزْدِواجْ مَطْرَحْ شُدِ_اَسْتْ  | darxˈɑste ezdˈevɑdʒ mˈatrah ʃˈodeː ˈast
 177 | اَزْ نَظَرِ رَبیعْ  | az nˈazarˌe rˈabiʔ
 178 | غِیْرِ مُحْتَرَمانِ نیسْتْ کِ بِگویَدْ  | q1ˈejre mˌohtaramˈɑneː nˈist kˈeː beɡˈujad
 179 | واقِعَنْ نِمیدانَدْ چِرا اَزْ او دَرْخاسْتِ اِزْدِواجْ کَرْدِ  | vɑq1ˈeʔan nˌemidˈɑnad tʃˈerɑ az ˈuː darxˈɑste ezdˈevɑdʒ kˈardeː
 180 | دانِسْتَنْ بِ اینْ مَعْنا  | dɑnˈestan beː iːn maʔnˈɑ
 181 | کِ یِکْسَریِ اَنْگیزِ‌هایِ مُنْسَجِمْ  | kˈeː jˌeksarˈie ˈaːnɡizˌeːhɑjˈe monsˈadʒem
 182 | وَ عَقْلانی داشْتِ_باشَدْ  | vˈa aːq1lˈɑni dˈɑʃteː bˈɑʃad
 183 | تا بِتَوانَدْ با شَخْصِ سِوُّمْ ایرادِ گیرْ یا عِیْبِ جَوییْ  | tɑː betavˈɑnad bɑ ʃˈaxse sˈevvom iːrˈɑde ɡˈir jɑː ˈejbe dʒˈaviː
 184 | دَرْ میانْ بِگُذارَدْ  | dˈar mˈiɑn beɡozˈɑrad
 185 | چیزی کِ او بِ جایِ مَنْطِقْ دارَدْ  | tʃˈizi kˈeː ˈuː beː dʒˌɑje mˈanteq1 dˈɑrad
 186 | اِحْساساتَشْ اَسْتْ  | ˌehsɑsˈɑtaʃ ˈast
